<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
xxxx;D;230623;000000;111.025;112.625;108;110;41830840
xxxx;D;230626;000000;111.375;111.75;107.125;109.4;37958600
xxxx;D;230627;000000;109.7;110.775;108.05;109.05;25717848
xxxx;D;230628;000000;109.125;109.75;108;108.375;15455362
xxxx;D;230629;000000;108.25;109.75;107.75;109.025;19231332
xxxx;D;230630;000000;109.075;109.675;108.225;108.425;10159424
xxxx;D;230703;000000;108.925;110.45;108.375;110.45;22592834
xxxx;D;230704;000000;110.725;113.475;110.35;112.15;43448390
xxxx;D;230705;000000;112.625;113.325;111.025;112.2;19751176
xxxx;D;230706;000000;112.25;112.775;111.475;112.075;19526798
xxxx;D;230707;000000;112.175;112.55;110.125;112.425;16967882
xxxx;D;230710;000000;113.25;115.125;113.1;115.05;27859190
xxxx;D;230711;000000;115.1;117.25;114.25;116.8;51620290
xxxx;D;230712;000000;117.15;117.425;115.1;116;30171994
xxxx;D;230713;000000;116.15;116.75;114.5;115.375;19286580
xxxx;D;230714;000000;115.25;116.85;114.7;116.375;17236284
xxxx;D;230717;000000;115.425;116.725;114.575;116.15;17023912
xxxx;D;230718;000000;116.325;118.375;116.1;117.7;31678816
xxxx;D;230719;000000;118.025;118.175;116.4;116.75;16735640
xxxx;D;230720;000000;117;117.05;113.55;113.8;27076860
xxxx;D;230721;000000;114.025;115.575;113.8;115.175;16315418
xxxx;D;230724;000000;115.5;116.45;115.075;116.125;11482982
xxxx;D;230725;000000;116.275;117.05;115.9;116.55;12534140
xxxx;D;230726;000000;116.6;117.8;116.05;117.45;18244912
xxxx;D;230727;000000;117.775;126.5;117.725;125.5;102836074
xxxx;D;230728;000000;125.65;126.425;123.175;125.4;45425838
xxxx;D;230731;000000;126.75;129.75;126.2;129.075;50345836
xxxx;D;230801;000000;129.55;130;127.075;128.15;39043078
xxxx;D;230802;000000;128.15;128.425;126.7;128;19619196
xxxx;D;230803;000000;127.75;136.55;127.075;135.35;85055338
xxxx;D;230804;000000;135.5;137.75;129.7;132.625;78426234
xxxx;D;230807;000000;133.1;135.2;128.15;130.375;40847094
xxxx;D;230808;000000;130;133.3;127;133.3;44345768
xxxx;D;230809;000000;133.55;134.825;131.2;132.725;24249928
xxxx;D;230810;000000;133.425;144;132.625;142.75;129890752
xxxx;D;230811;000000;142.675;144.1;140.4;141.5;49400136
xxxx;D;230814;000000;143.2;143.95;136.35;137.3;60450698
xxxx;D;230815;000000;136.2;139.95;135.275;135.975;38479904
xxxx;D;230816;000000;136.575;137.025;131.275;133.875;44462752
xxxx;D;230817;000000;135.025;140.4;132.775;139.225;40755954
xxxx;D;230818;000000;139.5;141.6;138.025;139.8;39169452
xxxx;D;230821;000000;140.625;141.2;138.575;139.35;20628208
xxxx;D;230822;000000;139.325;139.5;137.525;138.675;19531412
xxxx;D;230823;000000;139.05;139.05;133.85;135.1;32112892
xxxx;D;230824;000000;135.975;138.25;134.525;138.125;20190684
xxxx;D;230825;000000;138.1;140.225;137.5;139.275;22519450
xxxx;D;230828;000000;139.825;142.5;139.75;142.175;27678512
xxxx;D;230829;000000;142.2;143.2;140.25;141.2;25028800
xxxx;D;230830;000000;141.525;141.875;139.25;140.5;17131646
xxxx;D;230831;000000;140.9;145.875;140.75;144.125;52830304
xxxx;D;230901;000000;144.125;144.95;142.875;143.95;17380318
xxxx;D;230904;000000;144.975;146.925;144.45;146.475;27592180
xxxx;D;230905;000000;146.375;146.575;143.5;144.975;30078470
xxxx;D;230906;000000;144.975;144.975;141.575;142.575;19753618
xxxx;D;230907;000000;142.5;143.575;135.375;137.725;46274406
xxxx;D;230908;000000;138.35;138.7;133.675;135.95;32488226
xxxx;D;230911;000000;135.7;137.725;132.6;133.325;34173090
xxxx;D;230912;000000;134.675;137.1;133.5;136.775;26167022
xxxx;D;230913;000000;137;137.875;132.775;133.35;21617782
xxxx;D;230914;000000;133.525;134.1;129.625;133.025;32401618
xxxx;D;230915;000000;133.325;135.9;132.45;135.425;22352978
xxxx;D;230918;000000;136.2;136.875;133.35;134.35;19114586
xxxx;D;230919;000000;134.35;134.35;128.15;128.35;40677822
xxxx;D;230920;000000;128.25;130;124.525;127.7;46237788
xxxx;D;230921;000000;127.425;128.35;122.575;123;33156198
xxxx;D;230922;000000;123.575;126.25;122.4;125.625;29371030
xxxx;D;230925;000000;125.95;126.75;124.275;125.6;16859098
xxxx;D;230926;000000;125.275;128.575;123.4;127.5;26420308
xxxx;D;230927;000000;127.8;129.425;126.7;128.075;18464662
xxxx;D;230928;000000;128.125;129.925;127.2;129.025;20831554
xxxx;D;230929;000000;129.55;130.5;127.75;128.5;19215964
xxxx;D;231002;000000;128.75;129.35;126;126.55;17580980
xxxx;D;231003;000000;126.3;126.9;124.475;125.95;18203956
xxxx;D;231004;000000;125.7;126.9;124;124.45;14689448
xxxx;D;231005;000000;124.45;125.125;123.15;123.975;15119172
xxxx;D;231006;000000;124.925;125.85;123.2;125.75;15628602
xxxx;D;231009;000000;126.8;127.925;126.175;127.35;26840098
xxxx;D;231010;000000;127.225;127.625;126.25;126.7;12440864
xxxx;D;231011;000000;127;127.35;123.7;124.225;17488198
xxxx;D;231012;000000;124.25;125.975;123.75;125.875;12566970
xxxx;D;231013;000000;125.85;128.2;125.2;126.9;16323968
xxxx;D;231016;000000;127.45;130.7;127.2;129.9;24010732
xxxx;D;231017;000000;129.825;132.375;129.25;130.975;27935528
xxxx;D;231018;000000;131.275;131.975;128.8;130.6;18238912
xxxx;D;231019;000000;130.275;131.95;129.325;130.85;13688490
xxxx;D;231020;000000;131.1;131.125;128.65;129.975;17653546
xxxx;D;231023;000000;130.325;131.5;129.825;130.55;12699508
xxxx;D;231024;000000;130.475;133.825;129.925;133.075;21559604
xxxx;D;231025;000000;133.025;134.35;131.5;131.975;18953462
xxxx;D;231026;000000;132.325;132.7;127.5;127.75;31752572
xxxx;D;231027;000000;128;128.5;124.75;126.65;28011536
xxxx;D;231030;000000;126.5;127.45;125.475;125.8;10476986
xxxx;D;231031;000000;125.5;127.05;124.5;126.575;15885378
xxxx;D;231101;000000;126.7;127.725;125.6;126;14215086
xxxx;D;231102;000000;126.3;126.675;124.6;125.275;12924236
xxxx;D;231103;000000;125.25;125.6;123.475;124.5;13017456
xxxx;D;231106;000000;124.675;126.85;124.525;126.825;7997432
xxxx;D;231107;000000;126.775;127.725;125.525;125.85;13086248
xxxx;D;231108;000000;125.9;127.225;125.275;126.075;12546412
xxxx;D;231109;000000;126.1;126.325;124.7;125.025;10424218
xxxx;D;231110;000000;125.075;125.725;124.225;124.525;11085714
xxxx;D;231113;000000;124.55;125;123.525;123.875;10837712
xxxx;D;231114;000000;123.475;123.475;120.05;120.525;24700914
xxxx;D;231115;000000;120.475;123.125;120.275;122.175;16909354
xxxx;D;231116;000000;122.2;122.875;120.5;120.75;8566496
xxxx;D;231117;000000;120.65;122.2;119.7;121.925;11877996
xxxx;D;231120;000000;122.225;122.975;121.1;122.075;8499592
xxxx;D;231121;000000;121.7;122.75;121.275;122.4;6826822
xxxx;D;231122;000000;122.575;126;122.425;126;18932684
xxxx;D;231123;000000;126;126.5;124.3;124.55;11154590
xxxx;D;231124;000000;124.675;125.8;123.55;124.225;12252172
xxxx;D;231127;000000;124.4;124.975;121.25;121.5;13843022
xxxx;D;231128;000000;122.125;122.15;118.9;120.65;14969830
xxxx;D;231129;000000;120.75;121.475;119.3;119.5;8761934
xxxx;D;231130;000000;119.45;119.75;117.5;119.425;14581582
xxxx;D;231201;000000;119.35;120.625;117.6;118.05;12129966
xxxx;D;231204;000000;117.95;117.95;112.35;112.725;22082224
xxxx;D;231205;000000;113.3;114.5;111.65;114.425;19590976
xxxx;D;231206;000000;114.4;114.825;109.725;110.35;25735498
xxxx;D;231207;000000;110.75;114.325;110.125;112.3;29682718
xxxx;D;231208;000000;112.425;113.2;110.625;111.65;12954936
xxxx;D;231211;000000;111.825;112.975;109.8;110.225;21072672
xxxx;D;231212;000000;110.35;114.475;110.325;111.75;28229194
xxxx;D;231213;000000;111.3;113.925;110.85;113.925;15089902
xxxx;D;231214;000000;114.375;115.75;112.025;113;18614608
xxxx;D;231215;000000;112.9;118.1;112.425;117.425;25940994
xxxx;D;231218;000000;117.9;119.65;116.525;117.3;20289314
xxxx;D;231219;000000;116.25;117.85;115.35;117.75;14951304
xxxx;D;231220;000000;117.7;118.375;116.25;116.525;10798402
xxxx;D;231221;000000;116.5;117.25;113.75;114.675;19295310
xxxx;D;231222;000000;114.925;116.525;114.075;114.875;20210382
xxxx;D;231225;000000;115.25;116.15;113.975;115.975;12349990
xxxx;D;231226;000000;115.7;116.325;114.825;115.8;12525598
xxxx;D;231227;000000;115.95;115.975;114.1;114.375;11913452
xxxx;D;231228;000000;114.6;114.95;113.225;113.475;10442340
xxxx;D;231229;000000;113.65;115.25;113.25;113.4;10940230
xxxx;D;240103;000000;113.575;115.2;113.55;115.125;7225152
xxxx;D;240104;000000;115.125;115.975;114.85;115.55;5964360
xxxx;D;240105;000000;115.525;120.275;115.4;120;30446878
xxxx;D;240108;000000;120.225;124.5;120.075;124.275;35755788
xxxx;D;240109;000000;124.55;124.7;122.35;123.5;17561532
xxxx;D;240110;000000;123.5;124.25;121.175;122.175;14009924
xxxx;D;240111;000000;122.5;126.675;121.375;125.95;37273324
xxxx;D;240112;000000;126.35;126.75;124.6;125.125;12814796
xxxx;D;240115;000000;125.175;125.975;123.6;124.3;12593408
xxxx;D;240116;000000;124.35;125.85;122.675;124.925;14950080
xxxx;D;240117;000000;125.175;126.7;124.7;124.975;17865746
xxxx;D;240118;000000;125.025;125.375;122.425;122.575;15467656
xxxx;D;240119;000000;122.85;124.2;122.025;122.75;14216254
xxxx;D;240122;000000;123;124.925;122.125;124.175;9621244
xxxx;D;240123;000000;124.35;124.75;122.625;122.975;10137158
xxxx;D;240124;000000;123.075;123.975;120.1;120.85;21373506
xxxx;D;240125;000000;121;122.3;120.175;121.975;12837268
xxxx;D;240126;000000;121.975;122.9;120.575;120.75;10626462
xxxx;D;240129;000000;120.925;122.275;120.875;121.825;8687882
xxxx;D;240130;000000;121.975;123.925;121.925;122.625;17023718
xxxx;D;240131;000000;122.9;123.45;122.05;122.875;11796380
xxxx;D;240201;000000;123.25;124.25;122.5;123.125;13647476
xxxx;D;240202;000000;123.1;123.2;121.7;122.2;8914898
xxxx;D;240205;000000;122.25;123.175;121.675;122.275;9608718
xxxx;D;240206;000000;122.325;122.7;121.025;121.9;9937184
xxxx;D;240207;000000;122;123.9;121.8;123.45;23772902
xxxx;D;240208;000000;123.6;124.95;121.15;121.3;28522580
xxxx;D;240209;000000;121.375;122.475;120.4;121.65;11959016
xxxx;D;240212;000000;122.175;122.9;121.9;122.325;10842766
xxxx;D;240213;000000;122.65;123.45;121;121.975;16135700
xxxx;D;240214;000000;122.325;123.05;121.75;122.5;22932908
xxxx;D;240215;000000;122.575;122.725;121.3;121.925;15490964
xxxx;D;240216;000000;122.075;124.05;120.275;121.25;42089846
xxxx;D;240219;000000;121.8;125.25;121.225;124.7;59012770
xxxx;D;240220;000000;124.85;124.875;116.45;117.875;92247980
xxxx;D;240221;000000;118;119.25;113.95;115.5;63949090
xxxx;D;240222;000000;115.725;117.775;114.525;115.95;29217310
xxxx;D;240226;000000;118.8;119.125;117.125;118;22987580
xxxx;D;240227;000000;118.05;118.425;116.275;116.925;16602236
xxxx;D;240228;000000;117;117.775;115.875;116.55;14248892
xxxx;D;240229;000000;116.65;117.85;115.85;117.125;19126978
xxxx;D;240301;000000;117.15;119.95;116.8;118.275;45323730
xxxx;D;240304;000000;118.975;119.35;118.325;118.9;15692304
xxxx;D;240305;000000;119.05;119.15;117.275;117.525;15322162
xxxx;D;240306;000000;117.625;118.35;117;117.2;12184644
xxxx;D;240307;000000;117.45;117.85;116;116.55;12694328
xxxx;D;240311;000000;117.025;117.5;116.025;116.65;11799186
xxxx;D;240312;000000;116.7;117;115.325;116.975;12370618
xxxx;D;240313;000000;117;117.625;116.4;116.925;11697692
xxxx;D;240314;000000;116.875;117.15;115.05;115.45;13350288
xxxx;D;240315;000000;115.35;116.3;115.25;115.975;11024730
xxxx;D;240318;000000;116.075;116.825;114.275;114.35;17936382
xxxx;D;240319;000000;114.4;114.925;111;111.825;36159154
xxxx;D;240320;000000;112.05;112.625;110.65;112.35;20611212
xxxx;D;240321;000000;112.525;113.45;111.375;112.375;17485046
xxxx;D;240322;000000;112.45;113.225;109.75;111.5;25245438
xxxx;D;240325;000000;111.475;113.45;110.8;113.2;15834410
xxxx;D;240326;000000;113.425;113.7;112.525;112.875;9818090
xxxx;D;240327;000000;112.875;113.375;111.95;112.975;12743976
xxxx;D;240328;000000;113.325;113.8;112.6;112.9;10737616
xxxx;D;240329;000000;113.15;115.05;112.75;114.625;16408074
xxxx;D;240401;000000;115.35;116.7;114.725;116.475;22787960
xxxx;D;240402;000000;116.525;119.075;115.175;118.15;34925442
xxxx;D;240403;000000;118.2;119.975;117.3;118.35;38114800
xxxx;D;240404;000000;118.6;121.75;118.025;119.7;43778402
xxxx;D;240405;000000;119.85;120.6;118.95;119.375;18645534
xxxx;D;240408;000000;119.25;120.975;119.25;120.125;18430760
xxxx;D;240409;000000;120.55;120.6;117.65;118.325;22625376
xxxx;D;240410;000000;118.4;119.05;117.05;118.7;16539758
xxxx;D;240411;000000;119;119.25;117.875;118.425;12186890
xxxx;D;240412;000000;118.575;120.825;118.325;119.3;20643518
xxxx;D;240415;000000;119.75;120.375;118.2;118.675;17678046
xxxx;D;240416;000000;118.725;119.6;117.825;118.575;15131764
xxxx;D;240417;000000;118.8;119.15;117.6;118.6;12381148
xxxx;D;240418;000000;118.8;119.525;118.6;119.125;10071000
xxxx;D;240419;000000;119.125;120.175;119.025;119.475;15218894
xxxx;D;240422;000000;119.6;120.5;119.1;120.475;18232158
xxxx;D;240423;000000;120.575;121.425;117.8;118.375;29177464
xxxx;D;240424;000000;118.5;118.975;115.75;116.975;25317596
xxxx;D;240425;000000;116.85;119.3;116.625;118.05;22001848
xxxx;D;240426;000000;118.575;119.1;117.275;117.65;14319506
xxxx;D;240427;000000;117.6;118.15;114.575;116.525;24586412
xxxx;D;240429;000000;116.55;118.475;116.175;117.475;11510924
xxxx;D;240430;000000;117.45;117.95;116.65;116.825;5551018
xxxx;D;240502;000000;117.075;117.4;115.8;116.125;9023122
xxxx;D;240503;000000;116.125;116.25;114.85;114.975;10850974
xxxx;D;240506;000000;115.075;115.425;114.175;115;11218522
xxxx;D;240507;000000;115;115.675;114.7;115.2;8202038
xxxx;D;240508;000000;115.625;115.875;115.15;115.225;6035396
xxxx;D;240510;000000;115.4;115.925;115.3;115.4;4316854
xxxx;D;240513;000000;115.575;116.575;114.825;115.5;13569308
xxxx;D;240514;000000;115.55;115.7;114.4;115.3;9642238
xxxx;D;240515;000000;115.35;116.3;115.1;116.025;12804340
xxxx;D;240516;000000;116.375;116.975;115.875;115.95;14153632
xxxx;D;240517;000000;116.2;116.35;115.1;115.375;9657422
xxxx;D;240520;000000;115.83;115.83;112.35;112.88;19328550
xxxx;D;240521;000000;112.9;113.5;111.075;112.45;15509510
xxxx;D;240522;000000;112.45;113.225;112;112.5;7301634
xxxx;D;240523;000000;112.275;113.625;111.375;112.6;11794160
xxxx;D;240524;000000;112.625;116.4;110;110.05;45983326
xxxx;D;240527;000000;110.75;112.375;102.2;105.1;79263002
xxxx;D;240528;000000;105.575;106.85;102.725;104.275;40462152
xxxx;D;240529;000000;104.575;105.425;102.75;105.05;20375496
xxxx;D;240530;000000;105.25;105.55;100.675;101.05;38237870
xxxx;D;240531;000000;101.075;101.725;97.5;98.825;46857846
xxxx;D;240603;000000;99.65;100.25;94.325;99.425;47196132
xxxx;D;240604;000000;99.325;101.875;98.325;101.85;40091230
xxxx;D;240605;000000;102.275;103.425;99.65;100.35;37642574
xxxx;D;240606;000000;100.15;101.1;99.5;100.15;14284968
xxxx;D;240607;000000;100.575;103.75;100.4;102;32388170
xxxx;D;240610;000000;103.05;104.1;100.35;101.7;34094494
xxxx;D;240611;000000;101.45;101.8;97.5;99.1;37070002
xxxx;D;240613;000000;94.475;101;93.175;100.825;29244574
xxxx;D;240614;000000;100.975;101.7;99.525;100.6;16977172
xxxx;D;240617;000000;101.125;103.075;100.375;101.975;25878218
xxxx;D;240618;000000;102;102.675;97.925;99.375;27648926
xxxx;D;240619;000000;99.3;99.55;94.775;96.225;33280052
xxxx;D;240620;000000;96.4;98.65;94.125;97.925;34196866
xxxx;D;240621;000000;98.125;99.075;96.7;97.3;13231938
xxxx;D;240624;000000;97.2;98.95;96.5;97.725;15889822
xxxx;D;240625;000000;98;102.4;97.075;102.35;33653570
xxxx;D;240626;000000;102.6;108.675;102.15;108.25;83555342
xxxx;D;240627;000000;108.575;108.8;105.375;106.3;57289454
xxxx;D;240628;000000;106.2;108.4;105.275;105.7;35696248
xxxx;D;240701;000000;105.85;106.975;103.625;106.55;34644480
xxxx;D;240702;000000;106.6;106.825;105;105.05;11242412
xxxx;D;240703;000000;105;105.925;101.3;101.825;23706708
xxxx;D;240704;000000;101.825;104.75;101.275;102.525;29086750
xxxx;D;240705;000000;102.925;103.95;100.6;101.35;18698534
xxxx;D;240708;000000;101.5;102.85;98.8;99.65;17355038
xxxx;D;240715;000000;100.01;100.05;91.65;92.95;97854806
xxxx;D;240716;000000;92.93;95.4;91.8;95.32;49524520
xxxx;D;240717;000000;95.61;96.69;93.1;93.72;33399328
xxxx;D;240718;000000;93.59;96.15;92.8;95.89;27360328
xxxx;D;240719;000000;95.9;97.66;95;96.33;25087293
xxxx;D;240722;000000;96.83;100.23;96.38;99.75;26643682
xxxx;D;240723;000000;99.61;101.55;98.67;100.75;34881813
xxxx;D;240724;000000;101.08;101.8;99.81;99.9;16862236
xxxx;D;240725;000000;99.69;99.89;97.82;99.2;17600791
xxxx;D;240726;000000;98.99;101.15;95.5;96.73;41353105
xxxx;D;240729;000000;96.55;96.55;93.01;93.4;28603597
xxxx;D;240730;000000;93;99.86;92.6;99.09;73050636
xxxx;D;240731;000000;99.2;99.99;97.1;97.82;58296404
xxxx;D;240801;000000;97.8;99.8;97.56;98.13;34959940
xxxx;D;240802;000000;98.05;98.81;96.7;97.69;27323628
xxxx;D;240805;000000;96.3;97.2;94.44;95.36;47257175
xxxx;D;240806;000000;96.31;97.55;95.39;96.21;28347727
xxxx;D;240807;000000;96.48;99;95.1;98.35;44487352
xxxx;D;240808;000000;98.39;99.21;96.06;96.85;25920188
xxxx;D;240809;000000;96.54;97.92;96.32;97.09;15856513
xxxx;D;240812;000000;96.98;98.49;96.41;98.03;26289969
xxxx;D;240813;000000;98.37;100.83;98.16;100.69;37637044
xxxx;D;240814;000000;100.76;102;99.37;99.81;42283235
xxxx;D;240815;000000;99.82;100.69;98.69;99.28;19792049
xxxx;D;240816;000000;99.28;99.67;97.76;97.85;22017826
xxxx;D;240819;000000;98.26;99;97.18;98.78;28447998
xxxx;D;240820;000000;98.9;100.49;98.43;99.47;32428214
xxxx;D;240821;000000;99.78;100.34;98.85;100.19;24722424
xxxx;D;240822;000000;100.37;100.67;94.61;96.64;46812648
xxxx;D;240823;000000;96.62;97.73;94.03;96.47;45220074
xxxx;D;240826;000000;98.36;99.3;97.29;99.09;28067100
xxxx;D;240827;000000;99.29;99.83;96.57;96.88;23712860
xxxx;D;240828;000000;97.02;97.32;95;97.02;23342181
xxxx;D;240829;000000;97.07;97.6;95.35;96.02;19521221
xxxx;D;240830;000000;96.09;96.32;91;91.48;41809667
xxxx;D;240902;000000;90.95;91.06;85.2;86.1;62629809
xxxx;D;240903;000000;86.45;89.06;84.14;86.23;54462837
xxxx;D;240904;000000;86.4;89.38;85.83;89.03;34336485
xxxx;D;240905;000000;89.07;90.08;86.79;87.2;35847770
xxxx;D;240906;000000;87.3;88.15;86.5;87.3;22242355
xxxx;D;240909;000000;87.63;91;87.56;90.9;30888415
xxxx;D;240910;000000;91.4;91.5;88.12;88.89;28390305
xxxx;D;240911;000000;88.7;89.48;86.84;87.2;22027389
xxxx;D;240912;000000;87.17;87.5;85.22;86.2;29240789
xxxx;D;240913;000000;85.75;87.42;83.81;87.14;49166505
xxxx;D;240916;000000;87.7;89.75;87.33;88.62;29635064
xxxx;D;240917;000000;88.71;90.39;87.81;90.1;20540803
xxxx;D;240918;000000;90.09;90.95;87.33;87.93;23966189
xxxx;D;240919;000000;88.08;89.36;87.61;88.53;20265925
xxxx;D;240920;000000;88.51;89.9;88.42;89.35;20217844
xxxx;D;240923;000000;89.7;92.37;89.56;91.96;36052987
xxxx;D;240924;000000;92.2;93.95;90.81;92.65;36551512
xxxx;D;240925;000000;92.79;94.6;90.31;90.83;47501305
xxxx;D;240926;000000;90.77;91.84;89.82;90.76;23804539
xxxx;D;240927;000000;90.94;91.5;90.31;90.57;19157535
xxxx;D;240930;000000;90.76;91.42;88.92;89.03;24716275
xxxx;D;241001;000000;89.08;89.08;86.37;87.52;37957353
xxxx;D;241002;000000;87.7;88.12;85;86.16;25167047
xxxx;D;241003;000000;85.95;87.49;84.69;87.23;32046559
xxxx;D;241004;000000;87.3;87.71;86.22;86.63;15787227
xxxx;D;241007;000000;86.78;87.1;85.37;86.43;17298798
xxxx;D;241008;000000;86.37;86.48;85.37;85.85;14039890
xxxx;D;241009;000000;85.77;89.9;85.13;89.79;38417848
xxxx;D;241010;000000;89.46;89.66;85.9;86.16;63694271
xxxx;D;241011;000000;86.18;86.31;85.2;85.61;17182431
xxxx;D;241014;000000;85.57;86.99;84.6;86.7;32071897
xxxx;D;241015;000000;86.49;87.17;86.21;86.67;17778737
xxxx;D;241016;000000;86.79;87.62;85;85.82;23573132
xxxx;D;241017;000000;85.77;86.07;84.8;85.09;15026360
xxxx;D;241018;000000;84.85;85.4;84.01;84.84;27431244
xxxx;D;241021;000000;84.97;85.21;84.42;84.71;12251341
xxxx;D;241022;000000;84.65;85.1;83.45;83.58;16802353
xxxx;D;241023;000000;83.41;84.98;81.84;82.22;39387791
xxxx;D;241024;000000;82.35;82.9;81.2;82.64;21005881
xxxx;D;241025;000000;82.67;83.3;79.67;79.89;45307994
xxxx;D;241028;000000;79.16;80.19;75.16;76.2;51050980
xxxx;D;241029;000000;76.32;78.08;74.9;77.45;33367282
xxxx;D;241030;000000;77.57;78.42;76;76.19;27655067
xxxx;D;241031;000000;75.97;76.47;74.73;75.25;26517035
xxxx;D;241101;000000;75.24;76.85;74.53;76.62;21282242
xxxx;D;241102;000000;76.65;77.44;76.42;77.12;9867531
