<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
xxxx;D;211014;000000;6416.5;6446;6342;6358;190400
xxxx;D;211015;000000;6351;6354;6218.5;6270.5;263248
xxxx;D;211018;000000;6252.5;6330.5;6196;6270;186301
xxxx;D;211019;000000;6284;6375;6271;6361;201730
xxxx;D;211020;000000;6361;6384;6244;6307.5;326123
xxxx;D;211021;000000;6296.5;6306.5;6144.5;6158;230635
xxxx;D;211022;000000;6166;6419;6142;6315.5;484507
xxxx;D;211025;000000;6320;6480;6283.5;6465;331991
xxxx;D;211026;000000;6469;6613.5;6414.5;6570.5;445598
xxxx;D;211027;000000;6594;6704;6507.5;6668;443068
xxxx;D;211028;000000;6668;6741;6551.5;6635;339861
xxxx;D;211029;000000;6620;6627;6435.5;6472;329842
xxxx;D;211101;000000;6507.5;6565;6430;6536;198637
xxxx;D;211102;000000;6552.5;6695;6504.5;6656;258281
xxxx;D;211103;000000;6667;6723.5;6570.5;6712;284798
xxxx;D;211105;000000;6713;6842;6623;6793.5;418598
xxxx;D;211108;000000;6807;6972;6791.5;6859.5;361677
xxxx;D;211109;000000;6879;7011.5;6680;6729.5;507463
xxxx;D;211110;000000;6731;6731;6583;6594;489789
xxxx;D;211111;000000;6619.5;6796;6470;6779;513124
xxxx;D;211112;000000;6794.5;6822;6492;6568.5;705952
xxxx;D;211115;000000;6575;6640;6443.5;6499.5;396228
xxxx;D;211116;000000;6500;6590;6460.5;6551;304438
xxxx;D;211117;000000;6557;6557;6315.5;6405;406460
xxxx;D;211118;000000;6387.5;6427;5938;5945.5;898753
xxxx;D;211119;000000;5945.5;6219.5;5796.5;6014;2349502
xxxx;D;211122;000000;6015.5;6100;5749;5789.5;900867
xxxx;D;211123;000000;5740.5;5919;5620;5917;742777
xxxx;D;211124;000000;5927;5973;5789;5875;535221
xxxx;D;211125;000000;5932.5;6081.5;5880;6056;433085
xxxx;D;211126;000000;5973.5;5973.5;5740.5;5775.5;544676
xxxx;D;211129;000000;5832.5;5914;5802;5898.5;425202
xxxx;D;211130;000000;5860;5978;5698;5733;588733
xxxx;D;211201;000000;5754;5889;5728;5768;432481
xxxx;D;211202;000000;5780;5824;5736;5789;267767
xxxx;D;211203;000000;5803;5823.5;5693.5;5715.5;207500
xxxx;D;211206;000000;5745;5794;5603;5650;295388
xxxx;D;211207;000000;5675;5850;5619.5;5841.5;319388
xxxx;D;211208;000000;5850;5907;5680;5765;302496
xxxx;D;211209;000000;5775;5949.5;5755;5908;376811
xxxx;D;211210;000000;5915;5958;5770.5;5822.5;249378
xxxx;D;211213;000000;5823;5892.5;5600;5637;364303
xxxx;D;211214;000000;5637;5731.5;5264.5;5670;415271
xxxx;D;211215;000000;5688.5;5728.5;5580;5700;318723
xxxx;D;211216;000000;5700;5846;5683.5;5752;557711
xxxx;D;211217;000000;5759.5;5776.5;5611.5;5674.5;346340
xxxx;D;211220;000000;5657.5;5658.5;5492.5;5533.5;279999
xxxx;D;211221;000000;5559.5;5600;5483;5521.5;327690
xxxx;D;211222;000000;5541.5;5598;5501.5;5551;311777
xxxx;D;211223;000000;5551.5;5612;5505;5538.5;320871
xxxx;D;211224;000000;5543.5;5629;5505;5592.5;175935
xxxx;D;211227;000000;5612.5;5685;5600;5665.5;359711
xxxx;D;211228;000000;5670;5679.5;5602;5658;500337
xxxx;D;211229;000000;5401;5466.5;5378;5446;470799
xxxx;D;211230;000000;5445;5488;5409;5444;270527
xxxx;D;220103;000000;5461.5;5549;5440.5;5509.5;188883
xxxx;D;220104;000000;5509.5;5578;5493.5;5565;215745
xxxx;D;220105;000000;5570;5602.5;5370;5399;202620
xxxx;D;220106;000000;5390;5555;5360;5535;215082
xxxx;D;220110;000000;5538;5584.5;5424;5473;231465
xxxx;D;220111;000000;5475;5563;5460;5505.5;188782
xxxx;D;220112;000000;5529;5642.5;5480;5623;355621
xxxx;D;220113;000000;5609;5640;5250;5330;667823
xxxx;D;220114;000000;5353.5;5399;5106;5235.5;839771
xxxx;D;220117;000000;5235;5297;5141.5;5185.5;500397
xxxx;D;220118;000000;5206;5226.5;4770;4973;860969
xxxx;D;220119;000000;5000;5149.5;4791.5;5040;750621
xxxx;D;220120;000000;5042.5;5175;4982;4991;437643
xxxx;D;220121;000000;4980;5137.5;4921.5;5046.5;549929
xxxx;D;220124;000000;5060;5090;4667;4823.5;900705
xxxx;D;220125;000000;4823.5;4909;4651;4895;619959
xxxx;D;220126;000000;4897;4924;4733;4768.5;508943
xxxx;D;220127;000000;4736;4997.5;4714.5;4883.5;668361
xxxx;D;220128;000000;4890;4968;4816.5;4904;467413
xxxx;D;220131;000000;4931;5079;4921.5;5079;287546
xxxx;D;220201;000000;5079;5117;5012;5114;390602
xxxx;D;220202;000000;5115;5225;5106;5200;378878
xxxx;D;220203;000000;5200;5278;5125;5187;556896
xxxx;D;220204;000000;5195;5384.5;5176;5285;740012
xxxx;D;220207;000000;5300.5;5357;5153;5210;368050
xxxx;D;220208;000000;5216.5;5229;5164.5;5182;407416
xxxx;D;220209;000000;5194;5276.5;5182.5;5254;436568
xxxx;D;220210;000000;5265;5269;5197;5227.5;310998
xxxx;D;220211;000000;5220;5224;4925.5;4971.5;595991
xxxx;D;220214;000000;4964.5;5045.5;4770;4956.5;542386
xxxx;D;220215;000000;4975;5260.5;4971.5;5239;480608
xxxx;D;220216;000000;5260;5450;5191;5395;529553
xxxx;D;220217;000000;5395;5402.5;5187;5224.5;567731
xxxx;D;220218;000000;5220.5;5284.5;4996;5041.5;572652
xxxx;D;220221;000000;5041;5186;4021;4240;1586697
xxxx;D;220222;000000;4180;4660;4000.5;4600;1540082
xxxx;D;220224;000000;4025;4300;2414;3312;1561177
xxxx;D;220225;000000;3236;3840;3100;3202;1257392
xxxx;D;220324;000000;3202;4100;3200;3457.5;575283
xxxx;D;220325;000000;3611;3780;3286.5;3338;238079
xxxx;D;220328;000000;3414.5;3490;3330;3337.5;122271
xxxx;D;220329;000000;3351;3669;3330;3405.5;270307
xxxx;D;220330;000000;3600.5;3855;3450;3855;206118
xxxx;D;220331;000000;3920;4272;3884;4155;315835
xxxx;D;220401;000000;4185;4429;4155;4220;259172
xxxx;D;220404;000000;4370;4395;4201;4273.5;141116
xxxx;D;220405;000000;4299.5;4300;3901;4098;121289
xxxx;D;220406;000000;4087;4195;3950;4120;102927
xxxx;D;220407;000000;4120.5;4250;4120;4247;96710
xxxx;D;220408;000000;4251;4422;4222;4335;209714
xxxx;D;220411;000000;4367;4405;4250;4310;95052
xxxx;D;220412;000000;4316.5;4420;4251.5;4297.5;176142
xxxx;D;220413;000000;4299;4340;4216;4256.5;65483
xxxx;D;220414;000000;4256.5;4262.5;3980;4017;127874
xxxx;D;220415;000000;4020;4145;3902;4070.5;89798
xxxx;D;220418;000000;4109;4156.5;3963;4000;84321
xxxx;D;220419;000000;4000;4038.5;3850;4038;136758
xxxx;D;220420;000000;4054;4300;3962.5;4300;95466
xxxx;D;220421;000000;4241;4273.5;4055.5;4197.5;160577
xxxx;D;220422;000000;4163;4330;4137;4170;357421
xxxx;D;220425;000000;4163;4318.5;4075;4299.5;94345
xxxx;D;220426;000000;4335.5;4460;4332;4460;159269
xxxx;D;220427;000000;4470.5;4761;4450.5;4720;234941
xxxx;D;220428;000000;4760;4939;4443;4566.5;296331
xxxx;D;220429;000000;4580.5;4700;4355;4592.5;257475
xxxx;D;220504;000000;4611;4796.5;4506;4651;142302
xxxx;D;220505;000000;4681;4792;4670;4741;81292
xxxx;D;220506;000000;4770;4784.5;4662.5;4750;58612
xxxx;D;220511;000000;4759;4826;4680;4805;95713
xxxx;D;220512;000000;4770.5;4898;4690;4720;129648
xxxx;D;220513;000000;4740;4790;4608.5;4637;64815
xxxx;D;220516;000000;4660;4825;4651;4790.5;74639
xxxx;D;220517;000000;4846;4875;4790.5;4828.5;63640
xxxx;D;220518;000000;4840.5;4923.5;4833;4890;70638
xxxx;D;220519;000000;4895;4904.5;4792;4885;101134
xxxx;D;220520;000000;4883.5;4884;4610;4620;85233
xxxx;D;220523;000000;4658.5;4686.5;4412;4475.5;76594
xxxx;D;220524;000000;4462.5;4474;4259;4350;84749
xxxx;D;220525;000000;4349;4576;4348;4576;65082
xxxx;D;220526;000000;4579;4690;4550;4610;92338
xxxx;D;220527;000000;4610;4632;4470;4520;63091
xxxx;D;220530;000000;4522;4622;4364;4622;78455
xxxx;D;220531;000000;4605;4690.5;4515.5;4640;104875
xxxx;D;220601;000000;4637.5;4637.5;4512.5;4586.5;65806
xxxx;D;220602;000000;4565;4575;4380;4448;63262
xxxx;D;220603;000000;4451;4452;4261;4382;91790
xxxx;D;220606;000000;4362;4374.5;4200.5;4223.5;94818
xxxx;D;220607;000000;4223.5;4463;4120;4420;199361
xxxx;D;220608;000000;4430;4488;4280.5;4338;123772
xxxx;D;220609;000000;4323;4324.5;4219;4300;75202
xxxx;D;220610;000000;4298;4331;4185;4241;103710
xxxx;D;220614;000000;4210;4237.5;4160;4200;58784
xxxx;D;220615;000000;4197.5;4300;4150;4257;132469
xxxx;D;220616;000000;4298.5;4399.5;4261.5;4393;126608
xxxx;D;220617;000000;4383;4399.5;4295;4319;72114
xxxx;D;220620;000000;4310;4370;4287.5;4370;66105
xxxx;D;220621;000000;4360;4365;4250;4365;83015
xxxx;D;220622;000000;4355;4474;4275;4458;174144
xxxx;D;220623;000000;4460;4469;4315;4405;145039
xxxx;D;220624;000000;4399.5;4420;4247;4359;130128
xxxx;D;220627;000000;4345;4360;4294;4360;57987
xxxx;D;220628;000000;4347.5;4360;4297;4327;105275
xxxx;D;220629;000000;4326;4359;4271;4316;69040
xxxx;D;220630;000000;4302;4347.5;4192.5;4238;176948
xxxx;D;220701;000000;4251;4312;4155;4155;74895
xxxx;D;220704;000000;4225;4275;4155;4198;77029
xxxx;D;220705;000000;4199.5;4314;4172.5;4314;95055
xxxx;D;220706;000000;4300;4360;4280;4306;109281
xxxx;D;220707;000000;4312.5;4458;4300.5;4420;206506
xxxx;D;220708;000000;4420;4448;4359;4439;75406
xxxx;D;220711;000000;4427;4429.5;4282.5;4385;66586
xxxx;D;220712;000000;4315;4369.5;4250;4300;78231
xxxx;D;220713;000000;4311.5;4328;4250;4255.5;83849
xxxx;D;220714;000000;4270.5;4285.5;4182.5;4228;69013
xxxx;D;220715;000000;4230;4380;4200;4380;104709
xxxx;D;220718;000000;4378.5;4425;4308;4382;100268
xxxx;D;220719;000000;4383;4394.5;4225;4355;105785
xxxx;D;220720;000000;4351;4370.5;4271.5;4315;56003
xxxx;D;220721;000000;4333.5;4333.5;4234.5;4251;49505
xxxx;D;220722;000000;4248.5;4345;4240.5;4341;75012
xxxx;D;220725;000000;4342.5;4390;4317;4345;61994
xxxx;D;220726;000000;4355;4520;4351;4512;156672
xxxx;D;220727;000000;4521.5;4638;4521;4630;166429
xxxx;D;220728;000000;4698;4782;4630;4765.5;372654
xxxx;D;220729;000000;4771;4889;4716;4889;251989
xxxx;D;220801;000000;4881;4881;4765.5;4800;251631
xxxx;D;220802;000000;4796;4885;4720;4813;209687
xxxx;D;220803;000000;4813;4948;4808.5;4910;259468
xxxx;D;220804;000000;4910;4975;4856.5;4883;329501
xxxx;D;220805;000000;4860.5;4880;4738;4799.5;245088
xxxx;D;220808;000000;4855.5;4948.5;4835;4880;120183
xxxx;D;220809;000000;4890;5059;4852.5;5032.5;294820
xxxx;D;220810;000000;5036;5088.5;5000.5;5024;119764
xxxx;D;220811;000000;5015;5069;4950;5002.5;88843
xxxx;D;220812;000000;5004;5139.5;4977.5;5134;98943
xxxx;D;220815;000000;5145;5186.5;5063;5159.5;133346
xxxx;D;220816;000000;5160;5177;5102;5177;78902
xxxx;D;220817;000000;5162.5;5300;5151;5270;196192
xxxx;D;220818;000000;5275;5354;5250;5350;125583
xxxx;D;220819;000000;5359.5;5359.5;5174;5245;387281
xxxx;D;220822;000000;5243;5334.5;5196;5302;154022
xxxx;D;220823;000000;5302;5331;5254;5319;120641
xxxx;D;220824;000000;5317;5393;5281;5393;145640
xxxx;D;220825;000000;5384;5450;5382.5;5440;123671
xxxx;D;220826;000000;5430;5469;5382.5;5459.5;75001
xxxx;D;220829;000000;5438.5;5459;5418;5450;68008
xxxx;D;220830;000000;5449;5450;5420.5;5450;70808
xxxx;D;220831;000000;5441.5;5509;5350;5490.5;160940
xxxx;D;220901;000000;5478;5490;5392;5399;96097
xxxx;D;220902;000000;5439.5;5485.5;5406.5;5485.5;68246
xxxx;D;220905;000000;5485.5;5600;5451;5600;87261
xxxx;D;220906;000000;5593;5597.5;5510;5510;146777
xxxx;D;220907;000000;5503;5544.5;5455.5;5490;86538
xxxx;D;220908;000000;5480;5490;5433;5433;94662
xxxx;D;220909;000000;5435;5499;5420.5;5499;59268
xxxx;D;220912;000000;5494.5;5630.5;5464;5575;122114
xxxx;D;220913;000000;5578;5629;5545.5;5594;106566
xxxx;D;220914;000000;5575.5;5593;5457.5;5558;133189
xxxx;D;220915;000000;5558;5570;5480;5555.5;142117
xxxx;D;220916;000000;5541;5620;5527.5;5582;100479
xxxx;D;220919;000000;5549;5570;5480;5505;72840
xxxx;D;220920;000000;5515;5515;5101;5222.5;473697
xxxx;D;220921;000000;4892.5;5100;4850;4904.5;316196
xxxx;D;220922;000000;4907.5;5085;4907.5;5015;185639
xxxx;D;220923;000000;5020;5055;4700;4889;270940
xxxx;D;220926;000000;4815;4866;4380;4474;335384
xxxx;D;220927;000000;4519;4650;4306.5;4481.5;205876
xxxx;D;220928;000000;4465.5;4780;4400;4750;170181
xxxx;D;220929;000000;4732;4732.5;4421;4537.5;181314
xxxx;D;220930;000000;4521;4745;4355;4722;222311
xxxx;D;221003;000000;4740;5030;4633;5008;265789
xxxx;D;221004;000000;4999;5019.5;4843;4906.5;158778
xxxx;D;221005;000000;4900;4907;4740;4784.5;235135
xxxx;D;221006;000000;4802;4846.5;4711;4719.5;107996
xxxx;D;221007;000000;4719;4719;4530;4546;118469
xxxx;D;221010;000000;4393;4690;4352;4645;165985
xxxx;D;221011;000000;4690;4849;4668.5;4838;173253
xxxx;D;221012;000000;4866.5;4910;4710;4772;132535
xxxx;D;221013;000000;4800;4804;4731;4772.5;82993
xxxx;D;221014;000000;4780;4845;4760.5;4810;93428
xxxx;D;221017;000000;4848;5064.5;4818.5;5060.5;199643
xxxx;D;221018;000000;5067;5124.5;4890;4918.5;156334
xxxx;D;221019;000000;4891;4999;4820;4961;212577
xxxx;D;221020;000000;4977;5058.5;4961.5;5011.5;114379
xxxx;D;221021;000000;5015;5188;4971;5164;132984
xxxx;D;221024;000000;5177;5256;5121;5196.5;107273
xxxx;D;221025;000000;5204.5;5350;5167;5315;153740
xxxx;D;221026;000000;5330;5369.5;5130;5270;160025
xxxx;D;221027;000000;5300;5320;5182.5;5247;198189
xxxx;D;221028;000000;5235;5291.5;5180;5269;132419
xxxx;D;221031;000000;5280;5302;5208;5237;92502
xxxx;D;221101;000000;5253;5265;5190;5249.5;75142
xxxx;D;221102;000000;5239.5;5270;5030;5170;87739
xxxx;D;221103;000000;5164;5196;5100;5183;90053
xxxx;D;221107;000000;5205.5;5259;5160;5208.5;127804
xxxx;D;221108;000000;5203.5;5203.5;5105;5165;159904
xxxx;D;221109;000000;5170;5170;5000;5027.5;156735
xxxx;D;221110;000000;5043;5059.5;4927;5031.5;215778
xxxx;D;221111;000000;5048.5;5050;4966.5;5005;114241
xxxx;D;221114;000000;5010;5049.5;4952;4974.5;124731
xxxx;D;221115;000000;4983;5025;4735;4888;368161
xxxx;D;221116;000000;4913;4970;4894.5;4945.5;130186
xxxx;D;221117;000000;4948.5;5090;4936;5011.5;314102
xxxx;D;221118;000000;5018.5;5024.5;4870;4918.5;283754
xxxx;D;221121;000000;4910;4920;4809;4856;168577
xxxx;D;221122;000000;4861;4911.5;4846;4869;90159
xxxx;D;221123;000000;4871;4898;4826;4879.5;69894
xxxx;D;221124;000000;4885;4942;4869;4893;101932
xxxx;D;221125;000000;4893.5;4912;4830;4849;88984
xxxx;D;221128;000000;4835;4875;4811;4844;84337
xxxx;D;221129;000000;4863.5;4871.5;4766;4819;137682
xxxx;D;221130;000000;4826;4828.5;4790;4827;51983
xxxx;D;221201;000000;4835.5;4840;4751;4777;130411
xxxx;D;221202;000000;4777;4777;4663;4667;364597
xxxx;D;221205;000000;4669.5;4670;4552;4587;485622
xxxx;D;221206;000000;4593;4597;4450.5;4475.5;739505
xxxx;D;221207;000000;4476;4567.5;4440.5;4492.5;684884
xxxx;D;221208;000000;4507.5;4508.5;4421;4464;312575
xxxx;D;221209;000000;4462.5;4494;4431;4446;175946
xxxx;D;221212;000000;4467;4563;4453;4560;458586
xxxx;D;221213;000000;4570.5;4600;4470;4529.5;482763
xxxx;D;221214;000000;4524;4525;4447;4454.5;278267
xxxx;D;221215;000000;4452.5;4473.5;4353;4382.5;362554
xxxx;D;221216;000000;4378.5;4429;4370;4386.5;169997
xxxx;D;221219;000000;4370.5;4381;4257;4260;335143
xxxx;D;221220;000000;4249.5;4350;4239;4326;358285
xxxx;D;221221;000000;4333;4368.5;4271;4288.5;246666
xxxx;D;221222;000000;4288.5;4350;4245;4347;226633
xxxx;D;221223;000000;4355.5;4394;4296;4315.5;212596
xxxx;D;221226;000000;4315;4445;4315;4442;259730
xxxx;D;221227;000000;4451;4490;4423;4425.5;225482
xxxx;D;221228;000000;4423;4486.5;4370;4414.5;225615
xxxx;D;221229;000000;4410.5;4460;4395;4407.5;143035
xxxx;D;221230;000000;4416;4419;4334;4340.5;253660
xxxx;D;230103;000000;4360;4378;4340.5;4360.5;91966
xxxx;D;230104;000000;4369;4383;4350.5;4369;66555
xxxx;D;230105;000000;4370.5;4374.5;4308;4325.5;109980
xxxx;D;230106;000000;4319;4329;4309;4319.5;45348
xxxx;D;230109;000000;4324.5;4365;4320;4330;130121
xxxx;D;230110;000000;4327.5;4378;4312.5;4372.5;142173
xxxx;D;230111;000000;4378.5;4461;4361;4458;185914
xxxx;D;230112;000000;4462.5;4664;4426;4638;818494
xxxx;D;230113;000000;4639;4675;4610;4620;359522
xxxx;D;230116;000000;4632.5;4688;4612;4674;279833
xxxx;D;230117;000000;4678;4726.5;4590;4628;522627
xxxx;D;230118;000000;4632.5;4658;4557;4575.5;242449
xxxx;D;230119;000000;4577;4586;4465;4504.5;337836
xxxx;D;230120;000000;4528;4577;4509;4575.5;198944
xxxx;D;230123;000000;4582.5;4647.5;4581;4634.5;154791
xxxx;D;230124;000000;4642;4676;4567;4586.5;208460
xxxx;D;230125;000000;4587;4599;4560;4597;85392
xxxx;D;230126;000000;4595;4637.5;4579.5;4602;97592
xxxx;D;230127;000000;4609;4615;4582.5;4609;78948
xxxx;D;230130;000000;4611.5;4663;4601.5;4653.5;140080
xxxx;D;230131;000000;4656;4685;4651.5;4665;149290
xxxx;D;230201;000000;4675.5;4676;4601;4647;159842
xxxx;D;230202;000000;4648;4739;4619.5;4694;257608
xxxx;D;230203;000000;4702;4707;4625;4665;148739
xxxx;D;230206;000000;4674;4748.5;4664;4720;160629
xxxx;D;230207;000000;4730;4774;4708.5;4757;156444
xxxx;D;230208;000000;4766;4796;4500;4698;331035
xxxx;D;230209;000000;4702;4739;4660;4696;119913
xxxx;D;230210;000000;4690;4755;4665;4683.5;138874
xxxx;D;230213;000000;4691.5;4710;4683.5;4689;72382
xxxx;D;230214;000000;4687;4702.5;4605;4621;129861
xxxx;D;230215;000000;4609.5;4619;4355.5;4432.5;283254
xxxx;D;230216;000000;4465;4513.5;4382.5;4430;174322
xxxx;D;230217;000000;4411.5;4465.5;4392;4447.5;86290
xxxx;D;230220;000000;4448;4490;4405.5;4481.5;76301
xxxx;D;230221;000000;4491;4590;4466;4566;133546
xxxx;D;230222;000000;4569.5;4579;4508;4549.5;91645
xxxx;D;230224;000000;4549.5;4596;4545;4559.5;60449
xxxx;D;230227;000000;4537;4650;4512;4643;105737
xxxx;D;230228;000000;4660.5;4677;4571.5;4594;155006
xxxx;D;230301;000000;4604;4611.5;4527;4567;312679
xxxx;D;230302;000000;4567;4568;4490.5;4524;144749
xxxx;D;230303;000000;4521.5;4558.5;4512;4546.5;81957
xxxx;D;230306;000000;4561;4574;4540.5;4559;89805
xxxx;D;230307;000000;4559;4568.5;4520;4553;80678
xxxx;D;230309;000000;4554.5;4588;4545.5;4551.5;91693
xxxx;D;230310;000000;4540.5;4550;4495;4524;142291
xxxx;D;230313;000000;4529;4554.5;4500;4527.5;95047
xxxx;D;230314;000000;4527.5;4554.5;4515;4539.5;101797
xxxx;D;230315;000000;4543.5;4570;4456;4500;155611
xxxx;D;230316;000000;4511.5;4512;4455.5;4492;124163
xxxx;D;230317;000000;4492.5;4522;4477;4504;109495
xxxx;D;230320;000000;4509;4564;4485;4562.5;260310
xxxx;D;230321;000000;4564;4596.5;4495;4518;224633
xxxx;D;230322;000000;4520.5;4538;4502;4510;78624
xxxx;D;230323;000000;4516;4528;4471.5;4491;136175
xxxx;D;230324;000000;4490.5;4506;4477;4495;84586
xxxx;D;230327;000000;4504;4542;4495;4516;233690
xxxx;D;230328;000000;4526.5;4567;4502;4512.5;225086
xxxx;D;230329;000000;4513;4555;4495;4527.5;244670
xxxx;D;230330;000000;4528.5;4587.5;4522;4583;177612
xxxx;D;230331;000000;4591;4700;4582;4610;656378
xxxx;D;230403;000000;4634.5;4672;4550;4582;281753
xxxx;D;230404;000000;4584;4624;4555;4565;212000
xxxx;D;230405;000000;4577;4577;4512;4554;134549
xxxx;D;230406;000000;4561;4586;4552.5;4571.5;106000
xxxx;D;230407;000000;4572;4592;4562;4574;101656
xxxx;D;230410;000000;4579;4628;4579;4624;145355
xxxx;D;230411;000000;4626.5;4648.5;4539.5;4552.5;329281
xxxx;D;230412;000000;4552.5;4590;4526.5;4576.5;170795
xxxx;D;230413;000000;4579;4605;4530.5;4555;139203
xxxx;D;230414;000000;4554;4588.5;4532.5;4575;103384
xxxx;D;230417;000000;4623;4678;4590;4677.5;273777
xxxx;D;230418;000000;4687;4847.5;4678;4844.5;573093
xxxx;D;230419;000000;4844;4893;4670;4730.5;565748
xxxx;D;230420;000000;4732;4859.5;4731;4806.5;697439
xxxx;D;230421;000000;4833.5;4847.5;4785;4808;152110
xxxx;D;230424;000000;4827.5;4858;4800.5;4817.5;165896
xxxx;D;230425;000000;4820;4832;4773.5;4789;125547
xxxx;D;230426;000000;4793.5;4817.5;4727;4756.5;188653
xxxx;D;230427;000000;4756.5;4784.5;4731;4765;149594
xxxx;D;230428;000000;4771;4777;4680;4686.5;174536
xxxx;D;230502;000000;4688.5;4703.5;4562.5;4585.5;333442
xxxx;D;230503;000000;4595.5;4600;4411;4442;315909
xxxx;D;230504;000000;4459.5;4509;4387;4450;216767
xxxx;D;230505;000000;4441;4482;4398.5;4422.5;177922
xxxx;D;230508;000000;4430;4473.5;4412.5;4416;72113
xxxx;D;230510;000000;4422.5;4546.5;4417.5;4529.5;168719
xxxx;D;230511;000000;4538.5;4588;4460;4518;231188
xxxx;D;230512;000000;4525;4544.5;4440;4470.5;215810
xxxx;D;230515;000000;4483;4540;4478;4519.5;160095
xxxx;D;230516;000000;4537;4659;4524.5;4614;276748
xxxx;D;230517;000000;4619.5;4645;4556;4605.5;146027
xxxx;D;230518;000000;4611;4619;4564;4578.5;117594
xxxx;D;230519;000000;4579;4648;4558;4619;158047
xxxx;D;230522;000000;4640.5;4678.5;4612.5;4631;281571
xxxx;D;230523;000000;4629;4652;4406;4419;727692
xxxx;D;230524;000000;4315.5;4424.5;4136;4208.5;3385601
xxxx;D;230525;000000;4187;4194.5;3965;4040;2210037
xxxx;D;230526;000000;4039;4178.5;3992;4139;1406805
xxxx;D;230529;000000;4151;4166;4044;4121;740016
xxxx;D;230530;000000;4170;4284.5;4134.5;4178;1184971
xxxx;D;230531;000000;4179.5;4294.5;4087;4293.5;731977
xxxx;D;230601;000000;4368.5;4390;4310;4370;1026986
xxxx;D;230602;000000;4375;4381.5;4285.5;4323.5;576408
xxxx;D;230605;000000;4335.5;4337;4181;4213.5;518361
xxxx;D;230606;000000;4211;4262.5;4140;4234.5;407206
xxxx;D;230607;000000;4248.5;4286;4213;4250.5;324888
xxxx;D;230608;000000;4238;4289;4220;4260;198827
xxxx;D;230609;000000;4260;4267.5;4229;4230;149778
xxxx;D;230613;000000;4251;4374;4239.5;4365;379179
xxxx;D;230614;000000;4369;4383.5;4320;4351;302432
xxxx;D;230615;000000;4356;4540;4321;4513;1289968
xxxx;D;230616;000000;4508;4940;4462.5;4896.5;3035341
xxxx;D;230619;000000;4988.5;5138;4877;4885;2674769
xxxx;D;230620;000000;4884.5;4926.5;4818;4898;791101
xxxx;D;230621;000000;4901.5;4998;4860;4982.5;584228
xxxx;D;230622;000000;4981;4993.5;4874.5;4901;414625
xxxx;D;230623;000000;4883;4918;4690.5;4725;714717
xxxx;D;230626;000000;4831.5;4881;4601.5;4779.5;858636
xxxx;D;230627;000000;4790;4880;4751;4837.5;370382
xxxx;D;230628;000000;4837;5194;4806;5190;2681220
xxxx;D;230629;000000;5202;5216;5085.5;5133;1218765
xxxx;D;230630;000000;5140.5;5178.5;5087.5;5156;580988
xxxx;D;230703;000000;5164.5;5356;5152.5;5267;1225712
xxxx;D;230704;000000;5279;5312.5;5168;5270;840024
xxxx;D;230705;000000;5284;5374.5;5280;5346.5;779390
xxxx;D;230706;000000;5348;5365;5280;5289;371600
xxxx;D;230707;000000;5291;5359;5255;5325;354744
xxxx;D;230710;000000;5351;5519.5;5313;5490;789599
xxxx;D;230711;000000;5508.5;5617.5;5462;5511;835983
xxxx;D;230712;000000;5526.5;5565;5471;5495;358717
xxxx;D;230713;000000;5504.5;5533;5451;5487.5;287243
xxxx;D;230714;000000;5480;5523.5;5461;5506;209465
xxxx;D;230717;000000;5485;5588;5457;5563.5;372366
xxxx;D;230718;000000;5563;5714.5;5550.5;5683;707599
xxxx;D;230719;000000;5688.5;5814;5592;5647;752409
xxxx;D;230720;000000;5662;5663.5;5490;5496;512736
xxxx;D;230721;000000;5494.5;5745;5410;5733;892475
xxxx;D;230724;000000;5735.5;5903;5728;5816.5;1077316
xxxx;D;230725;000000;5830;5945;5805;5900;575970
xxxx;D;230726;000000;5916.5;6023;5821.5;5825;1323266
xxxx;D;230727;000000;5880;5900;5720.5;5801.5;683341
xxxx;D;230728;000000;5817.5;5830;5733;5803;331459
xxxx;D;230731;000000;5822;5840;5765;5797.5;403783
xxxx;D;230801;000000;5796;5796;5747;5760.5;343283
xxxx;D;230802;000000;5758.5;5825;5737.5;5796.5;281391
xxxx;D;230803;000000;5815;5819.5;5762.5;5808;243048
xxxx;D;230804;000000;5810.5;5818.5;5541.5;5657.5;733434
xxxx;D;230807;000000;5697;5815;5557;5590;681884
xxxx;D;230808;000000;5588;5673.5;5475;5666.5;652039
xxxx;D;230809;000000;5669;5720;5575.5;5607;420244
xxxx;D;230810;000000;5614;5860;5561;5718;904234
xxxx;D;230811;000000;5734.5;5750;5645;5691;452498
xxxx;D;230814;000000;5717;5742.5;5485;5522.5;844084
xxxx;D;230815;000000;5505;5664;5435;5549.5;523172
xxxx;D;230816;000000;5555;5585;5400;5500;482405
xxxx;D;230817;000000;5520;5596.5;5460;5557;388577
xxxx;D;230818;000000;5558;5668;5506;5666;437750
xxxx;D;230821;000000;5699.5;5986;5652.5;5918;1356650
xxxx;D;230822;000000;5924;5988;5835;5902;774039
xxxx;D;230823;000000;5913;5936;5712.5;5726;672662
xxxx;D;230824;000000;5757;5880;5733;5865;379590
xxxx;D;230825;000000;5900;5947;5880.5;5888;538933
xxxx;D;230828;000000;5910.5;6000;5850.5;5984.5;535940
xxxx;D;230829;000000;5994;6144.5;5926;5978;1409596
