<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
xxxx;D;211005;000000;7160.5;7417;7123;7346.5;1667789
xxxx;D;211006;000000;7410;7417;7030;7096;1549495
xxxx;D;211007;000000;7132;7189.5;6984.5;7165;1282235
xxxx;D;211008;000000;7205;7279;7170.5;7220;922089
xxxx;D;211011;000000;7287;7320;7253;7264;733416
xxxx;D;211012;000000;7211.5;7332;7192;7306;817499
xxxx;D;211013;000000;7321.5;7333.5;7070.5;7252;1257240
xxxx;D;211014;000000;7290;7319;7172;7215;804831
xxxx;D;211015;000000;7252;7318;7195;7306.5;950893
xxxx;D;211018;000000;7323;7364;7271.5;7319;711222
xxxx;D;211019;000000;7336;7373;7240.5;7373;761030
xxxx;D;211020;000000;7360;7460;7320;7439;854248
xxxx;D;211021;000000;7410;7429;7202.5;7232;928028
xxxx;D;211022;000000;7215;7314.5;7172;7200;816459
xxxx;D;211025;000000;7239;7483;7215;7441.5;1354036
xxxx;D;211026;000000;7449;7525;7381;7440.5;1135248
xxxx;D;211027;000000;7405;7486.5;7322;7323.5;746235
xxxx;D;211028;000000;7286;7320;7190;7288.5;1383577
xxxx;D;211029;000000;7260;7315;7118;7272.5;1311428
xxxx;D;211101;000000;7261;7327.5;7242;7293;595014
xxxx;D;211102;000000;7299;7394;7193.5;7214;946259
xxxx;D;211103;000000;7193;7202.5;7125;7175;595102
xxxx;D;211105;000000;7132;7205;7082;7199;593006
xxxx;D;211108;000000;7243.5;7275;7202;7208.5;510146
xxxx;D;211109;000000;7200;7255;7117.5;7188;791353
xxxx;D;211110;000000;7209.5;7266;7120;7137.5;655388
xxxx;D;211111;000000;7158;7171;6969;7094.5;1090684
xxxx;D;211112;000000;7061.5;7067;6835;6878;1938588
xxxx;D;211115;000000;6852;6979.5;6815;6918.5;909015
xxxx;D;211116;000000;6958;7006;6905;6946.5;845349
xxxx;D;211117;000000;6942;6950;6840;6884.5;1144794
xxxx;D;211118;000000;6832;6887;6783.5;6840;814044
xxxx;D;211119;000000;6897;6902.5;6660;6709;1372684
xxxx;D;211122;000000;6690;6756.5;6532;6575.5;1753388
xxxx;D;211123;000000;6550.5;6837;6490;6829.5;1589774
xxxx;D;211124;000000;6851;6891;6686.5;6814.5;1372160
xxxx;D;211125;000000;6828;6890.5;6655;6661.5;1077516
xxxx;D;211126;000000;6470;6516.5;6335.5;6374;2172255
xxxx;D;211129;000000;6510;6713;6480;6616;1799724
xxxx;D;211130;000000;6502;6688.5;6418.5;6513;2727544
xxxx;D;211201;000000;6600;6740.5;6543;6576.5;1738308
xxxx;D;211202;000000;6611.5;6768;6558;6732;1462077
xxxx;D;211203;000000;6751.5;6770;6571.5;6639.5;842978
xxxx;D;211206;000000;6691;6740;6500;6650;1173615
xxxx;D;211207;000000;6664;6766.5;6645;6720.5;2165695
xxxx;D;211208;000000;6721;6784.5;6510;6574.5;2076192
xxxx;D;211209;000000;6594;6636;6501.5;6619;1226511
xxxx;D;211210;000000;6624.5;6673;6568.5;6619.5;675304
xxxx;D;211213;000000;6627.5;6700;6352;6376;1539741
xxxx;D;211214;000000;6399;6628;5912.5;6592;2086211
xxxx;D;211215;000000;6590;6625;6447;6595;1122102
xxxx;D;211216;000000;6606.5;6779;6595;6729;1752666
xxxx;D;211217;000000;6737.5;6765;6603.5;6670;2014417
xxxx;D;211220;000000;6344;6368;6237;6328.5;1720877
xxxx;D;211221;000000;6350;6428;6285;6348.5;1119339
xxxx;D;211222;000000;6368.5;6393.5;6319.5;6349.5;838708
xxxx;D;211223;000000;6358.5;6380;6285;6304.5;665390
xxxx;D;211224;000000;6314;6328;6220.5;6313.5;385809
xxxx;D;211227;000000;6321.5;6398.5;6315;6397.5;515565
xxxx;D;211228;000000;6395;6559.5;6377;6478;994519
xxxx;D;211229;000000;6479;6525;6421;6516;842305
xxxx;D;211230;000000;6520;6597;6480;6573;768281
xxxx;D;220103;000000;6594;6705.5;6586;6683;610482
xxxx;D;220104;000000;6688;6741;6627;6728;551237
xxxx;D;220105;000000;6715.5;6755;6501;6522;972892
xxxx;D;220106;000000;6531;6706;6459;6699;906346
xxxx;D;220110;000000;6734;6880;6650.5;6775;1238043
xxxx;D;220111;000000;6789;6850;6732.5;6816;926213
xxxx;D;220112;000000;6814.5;6969;6770;6960;1268243
xxxx;D;220113;000000;6927.5;6951.5;6610;6665;1767371
xxxx;D;220114;000000;6689;6791;6469;6659;2077158
xxxx;D;220117;000000;6670;6734;6445;6516;1581418
xxxx;D;220118;000000;6539;6587;6132;6250;3676120
xxxx;D;220119;000000;6245;6670;6020;6494;3237209
xxxx;D;220120;000000;6501;6683;6324;6430;2237744
xxxx;D;220121;000000;6400;6514;6310;6420;1939997
xxxx;D;220124;000000;6440;6479;6078;6293;2935601
xxxx;D;220125;000000;6287;6562.5;6177.5;6543;2081885
xxxx;D;220126;000000;6541;6690;6405;6525.5;2225376
xxxx;D;220127;000000;6494;6900;6432;6811.5;2116895
xxxx;D;220128;000000;6799.5;6945;6755;6775;1584785
xxxx;D;220131;000000;6808.5;6910;6780;6878;1296147
xxxx;D;220201;000000;6878;7013.5;6826;6976;1229086
xxxx;D;220202;000000;6976;7050;6936;7040;982949
xxxx;D;220203;000000;7025;7030;6794.5;6865.5;1321542
xxxx;D;220204;000000;6892;7110;6892;7010;1754004
xxxx;D;220207;000000;7045;7060;6825.5;6988;976908
xxxx;D;220208;000000;6985;7044;6938;6957.5;931306
xxxx;D;220209;000000;6976;7009;6900;6973.5;1546898
xxxx;D;220210;000000;6969;7084;6894;6984.5;1378640
xxxx;D;220211;000000;6973.5;7000;6624.5;6707.5;1888800
xxxx;D;220214;000000;6684;6885;6524.5;6796;1949631
xxxx;D;220215;000000;6825.5;7077.5;6783;6979;1778842
xxxx;D;220216;000000;7014.5;7068;6902.5;6970;1179733
xxxx;D;220217;000000;6956;6968;6650;6733;1739893
xxxx;D;220218;000000;6740;6832;6415;6456.5;1700117
xxxx;D;220221;000000;6481.5;6649;5609.5;5810;4537902
xxxx;D;220222;000000;5805;6050;5479;6020;5901569
xxxx;D;220224;000000;5400;5410.5;3019.5;4650;4687087
xxxx;D;220225;000000;4400;5360;4400;4915;2013374
xxxx;D;220324;000000;5315;5993;5300;5525;1192903
xxxx;D;220325;000000;5605;5761;5022;5206;870511
xxxx;D;220328;000000;5199.5;5199.5;4915;5118;226709
xxxx;D;220329;000000;5117.5;5350;4800;4922;641887
xxxx;D;220330;000000;5049.5;5140;5000;5140;286603
xxxx;D;220331;000000;5112;5680;5100;5680;459292
xxxx;D;220401;000000;5668.5;5868;5450;5601;383895
xxxx;D;220404;000000;5697.5;5750;5395;5557;303444
xxxx;D;220405;000000;5575;5590;5220;5314;244086
xxxx;D;220406;000000;5313;5514;5224.5;5266;194786
xxxx;D;220407;000000;5260;5356;5240;5280;263879
xxxx;D;220408;000000;5299.5;5319.5;5087;5226.5;199539
xxxx;D;220411;000000;5224.5;5385;5184;5190;144355
xxxx;D;220412;000000;5209;5250;5026;5145;219794
xxxx;D;220413;000000;5163;5209;5056;5106;160343
xxxx;D;220414;000000;5115.5;5120;4862;4879.5;198984
xxxx;D;220415;000000;4879.5;4956;4800;4893;151138
xxxx;D;220418;000000;4919;4948;4524;4549;407382
xxxx;D;220419;000000;4578;4585.5;4108;4485;707834
xxxx;D;220420;000000;4498.5;4536;4215.5;4310;725673
xxxx;D;220421;000000;4331.5;4340;3910;3974;1217237
xxxx;D;220422;000000;3973.5;4044;3682;3828;1647471
xxxx;D;220425;000000;3829;3994;3710.5;3931;557049
xxxx;D;220426;000000;3970;4587.5;3960.5;4292;1353643
xxxx;D;220427;000000;4325;4559;4276;4550;782779
xxxx;D;220428;000000;4559;4740;4318;4381;919349
xxxx;D;220429;000000;4409;4717;4380;4699.5;863974
xxxx;D;220504;000000;4746;4772.5;4526;4552;441505
xxxx;D;220505;000000;4604;4689.5;4600.5;4675;229873
xxxx;D;220506;000000;4690;4690;4568;4635.5;374899
xxxx;D;220511;000000;4640;4699;4539;4600;241836
xxxx;D;220512;000000;4552;4581;4325.5;4362.5;525713
xxxx;D;220513;000000;4402;4439;4300;4380;271089
xxxx;D;220516;000000;4381;4669.5;4380.5;4523.5;1135843
xxxx;D;220517;000000;4543;4589;4400;4500;387539
xxxx;D;220518;000000;4519;4565;4480;4483.5;273475
xxxx;D;220519;000000;4485;4509.5;4381.5;4415.5;229444
xxxx;D;220520;000000;4419;4449;4258;4279;304512
xxxx;D;220523;000000;4305;4350;4031;4050;332641
xxxx;D;220524;000000;4050;4062.5;3882;3942;500444
xxxx;D;220525;000000;3996.5;4148;3975;4148;338692
xxxx;D;220526;000000;4160;4298.5;4085;4263;487892
xxxx;D;220527;000000;4285;4359.5;4255;4290;474852
xxxx;D;220530;000000;4352;4380;4100;4220;414226
xxxx;D;220531;000000;4187;4199;4043;4061.5;303664
xxxx;D;220601;000000;4050;4125;4003;4074;372370
xxxx;D;220602;000000;4079.5;4085.5;3993;4035;314037
xxxx;D;220603;000000;4046;4070;3930;3980.5;339001
xxxx;D;220606;000000;3985;4028;3927;3940;290329
xxxx;D;220607;000000;3948;3970;3816;3959.5;457366
xxxx;D;220608;000000;3967;4050;3864;3945.5;436641
xxxx;D;220609;000000;3954;3956.5;3865;3876;288669
xxxx;D;220610;000000;3869;3903;3830;3898;360978
xxxx;D;220614;000000;3886;3927.5;3846;3891.5;299077
xxxx;D;220615;000000;3880;4125;3880;4115;724708
xxxx;D;220616;000000;4117;4300;4105;4261.5;1087732
xxxx;D;220617;000000;4289.5;4326;4137;4182;497276
xxxx;D;220620;000000;4202;4245;4128;4209.5;458946
xxxx;D;220621;000000;4232;4279.5;4031.5;4045;590179
xxxx;D;220622;000000;3990;4179.5;3932.5;4139;741600
xxxx;D;220623;000000;4141;4207;4076.5;4150;656872
xxxx;D;220624;000000;4145;4160;4044.5;4100;313528
xxxx;D;220627;000000;4100.5;4120;4056;4100;223245
xxxx;D;220628;000000;4109;4109;3983;3989.5;393275
xxxx;D;220629;000000;3982;4078;3920.5;4015;442165
xxxx;D;220630;000000;3999.5;4056.5;3865;3905;750705
xxxx;D;220701;000000;3915;4002.5;3876;3944;504326
xxxx;D;220704;000000;3946;4095;3944;3949.5;420895
xxxx;D;220705;000000;3960;4048;3905;4015;442337
xxxx;D;220706;000000;4000;4150;3945;3962;602112
xxxx;D;220707;000000;3965;4010;3940;3956;339066
xxxx;D;220708;000000;3957;3980;3902.5;3911;359269
xxxx;D;220711;000000;3901;3920;3802.5;3848.5;538294
xxxx;D;220712;000000;3829;3846;3713;3752;501948
xxxx;D;220713;000000;3756.5;3767;3619;3645.5;585122
xxxx;D;220714;000000;3645;3710;3551;3608;609273
xxxx;D;220715;000000;3632;3710;3580;3709;459527
xxxx;D;220718;000000;3721.5;3777;3613;3645;383975
xxxx;D;220719;000000;3647;3654.5;3567;3600;306593
xxxx;D;220720;000000;3601.5;3664;3556.5;3580;349938
xxxx;D;220721;000000;3577;3577.5;3482.5;3539.5;484571
xxxx;D;220722;000000;3553;3688;3551;3688;574446
xxxx;D;220725;000000;3672.5;3709.5;3637;3669;369214
xxxx;D;220726;000000;3694;3825;3675.5;3825;543455
xxxx;D;220727;000000;3837.5;3878;3810;3847.5;486820
xxxx;D;220728;000000;3870;3885;3770;3831;422581
xxxx;D;220729;000000;3830;3880;3809.5;3877;275835
xxxx;D;220801;000000;3883;4030;3825.5;3931;1009710
xxxx;D;220802;000000;3930.5;3965.5;3795;3823;584584
xxxx;D;220803;000000;3823;3855;3784;3799;397722
xxxx;D;220804;000000;3799;3816;3712;3720;374174
xxxx;D;220805;000000;3722;3746;3659.5;3679.5;378870
xxxx;D;220808;000000;3780;3819;3720;3720;354293
xxxx;D;220809;000000;3721;3895;3701.5;3895;456155
xxxx;D;220810;000000;3895.5;3910;3825;3890;451261
xxxx;D;220811;000000;3895.5;3963;3875;3925;499631
xxxx;D;220812;000000;3936;3979;3901;3940.5;398604
xxxx;D;220815;000000;3942;4005;3904.5;3959;343918
xxxx;D;220816;000000;3976.5;4025;3936;4018;430849
xxxx;D;220817;000000;4022;4044;3907;3907;501586
xxxx;D;220818;000000;3907;3942;3878;3920;320632
xxxx;D;220819;000000;3935.5;3974;3894;3972;378100
xxxx;D;220822;000000;3968;4028.5;3944.5;4017;395759
xxxx;D;220823;000000;4023;4099;4016;4098;400005
xxxx;D;220824;000000;4104;4128;4066;4117;305387
xxxx;D;220825;000000;4122.5;4143.5;4047;4055;402007
xxxx;D;220826;000000;4060;4115;4046.5;4115;279717
xxxx;D;220829;000000;4110.5;4207;4088.5;4186;450055
xxxx;D;220830;000000;4197.5;4220;4120;4140;492383
xxxx;D;220831;000000;4290;4300;4161.5;4270;1275668
xxxx;D;220901;000000;4250.5;4773;4221;4722;2447831
xxxx;D;220902;000000;4661;4714.5;4556;4595;1752377
xxxx;D;220905;000000;4620;4690;4483;4658;1124415
xxxx;D;220906;000000;4660;4666.5;4410.5;4545;1090300
xxxx;D;220907;000000;4542;4542;4420;4420;805353
xxxx;D;220908;000000;4400;4432.5;4376;4410;423825
xxxx;D;220909;000000;4429.5;4500;4401.5;4470;514328
xxxx;D;220912;000000;4460;4591.5;4426.5;4560;617887
xxxx;D;220913;000000;4570;4588.5;4510;4542.5;410899
xxxx;D;220914;000000;4532;4548;4403.5;4472;794850
xxxx;D;220915;000000;4470.5;4558;4436;4530;603254
xxxx;D;220916;000000;4537.5;4580;4475;4519;477618
xxxx;D;220919;000000;4520;4548;4445;4496;349836
xxxx;D;220920;000000;4477;4494;3830;4055;2617746
xxxx;D;220921;000000;3622.5;4044;3622.5;3955;1473839
xxxx;D;220922;000000;3951.5;4095.5;3951.5;4011;729792
xxxx;D;220923;000000;4014;4037;3875;3948.5;952243
xxxx;D;220926;000000;3856;3882;3605.5;3708;1474555
xxxx;D;220927;000000;3786.5;3924;3715;3865;817686
xxxx;D;220928;000000;3839.5;3967;3806.5;3907.5;659043
xxxx;D;220929;000000;3942;3958;3809;3882.5;752363
xxxx;D;220930;000000;3897.5;4088;3750;3965;851600
xxxx;D;221003;000000;3980;4092;3912.5;4077;543431
xxxx;D;221004;000000;4098;4140;3961.5;4094;672413
xxxx;D;221005;000000;4086;4189;4000;4102.5;827000
xxxx;D;221006;000000;4116;4158;4010;4041;472546
xxxx;D;221007;000000;4024;4030;3850;3875;576064
xxxx;D;221010;000000;3778;4069;3757;4035;824990
xxxx;D;221011;000000;4040;4188;4012.5;4170;664524
xxxx;D;221012;000000;4184;4280;4135;4149;796900
xxxx;D;221013;000000;4150;4261.5;4118;4185.5;635612
xxxx;D;221014;000000;4199;4203;4090;4139;484858
xxxx;D;221017;000000;4150;4220;4113;4212.5;515136
xxxx;D;221018;000000;4250;4359;4207;4240;759619
xxxx;D;221019;000000;4211;4277;4106.5;4204.5;931135
xxxx;D;221020;000000;4215;4400;4180.5;4380.5;1048956
xxxx;D;221021;000000;4399;4462;4350.5;4433;851650
xxxx;D;221024;000000;4474;4491;4385.5;4439.5;629383
xxxx;D;221025;000000;4465;4579.5;4436;4569.5;649858
xxxx;D;221026;000000;4574;4624;4512.5;4613.5;667627
xxxx;D;221027;000000;4623.5;4746.5;4592;4724;788125
xxxx;D;221028;000000;4712;4800;4516;4700.5;2322687
xxxx;D;221031;000000;4730;4765;4659;4695.5;641281
xxxx;D;221101;000000;4725;4729.5;4660;4700;340130
xxxx;D;221102;000000;4710;4788;4626.5;4670;999164
xxxx;D;221103;000000;4671;4687;4620;4687;554884
xxxx;D;221107;000000;4715;4732;4695;4723.5;678096
xxxx;D;221108;000000;4723.5;4725;4688;4697.5;340660
xxxx;D;221109;000000;4697.5;4713;4600;4632;482655
xxxx;D;221110;000000;4633.5;4694.5;4625.5;4681;482801
xxxx;D;221111;000000;4690;4694;4648.5;4670;368040
xxxx;D;221114;000000;4681;4684.5;4654;4658.5;369108
xxxx;D;221115;000000;4660;4676;4427;4565;857314
xxxx;D;221116;000000;4596;4670;4576.5;4661.5;415157
xxxx;D;221117;000000;4662;4666;4602;4621;260075
xxxx;D;221118;000000;4583.5;4641;4583.5;4623;248612
xxxx;D;221121;000000;4625;4625;4555;4605.5;419374
xxxx;D;221122;000000;4607.5;4646.5;4581;4618;324843
xxxx;D;221123;000000;4625;4719;4610;4679;611217
xxxx;D;221124;000000;4680;4707;4653;4664;220840
xxxx;D;221125;000000;4665;4678.5;4635;4669;234101
xxxx;D;221128;000000;4646.5;4657;4590;4624;456997
xxxx;D;221129;000000;4631.5;4648;4595;4602;455913
xxxx;D;221130;000000;4604.5;4618;4584;4614.5;335321
xxxx;D;221201;000000;4618;4623.5;4572.5;4599.5;322657
xxxx;D;221202;000000;4590;4598;4574;4577.5;320122
xxxx;D;221205;000000;4589.5;4649;4575;4619;914243
xxxx;D;221206;000000;4632.5;4633;4586;4603.5;435963
xxxx;D;221207;000000;4611;4612;4580;4592.5;263182
xxxx;D;221208;000000;4600;4602;4565;4578;284096
xxxx;D;221209;000000;4583.5;4586;4570;4583;224280
xxxx;D;221212;000000;4593;4607;4575;4583.5;324101
xxxx;D;221213;000000;4595;4595;4560;4577.5;411238
xxxx;D;221214;000000;4579;4604;4560;4590.5;557335
xxxx;D;221215;000000;4590.5;4599.5;4511;4521;721518
xxxx;D;221216;000000;4525;4590;4501;4580;632828
xxxx;D;221219;000000;4585;4625;4530.5;4625;1252262
xxxx;D;221220;000000;4146;4146;3883.5;4076;1869037
xxxx;D;221221;000000;4085;4095;3997;4040.5;697331
xxxx;D;221222;000000;4050;4058.5;4017;4027.5;426735
xxxx;D;221223;000000;4022;4024.5;3985;4010.5;412953
xxxx;D;221226;000000;4014;4047;4000;4010;379388
xxxx;D;221227;000000;4020;4035;4011;4028.5;391901
xxxx;D;221228;000000;4033;4040;4010;4015.5;374687
xxxx;D;221229;000000;4019;4035;4015.5;4022;273701
xxxx;D;221230;000000;4029.5;4088;4022.5;4069.5;453881
xxxx;D;230103;000000;4082;4139;4075.5;4123.5;319378
xxxx;D;230104;000000;4124;4165.5;4090;4116;404857
xxxx;D;230105;000000;4121;4127;4081.5;4087;175380
xxxx;D;230106;000000;4088;4118;4085;4089;239592
xxxx;D;230109;000000;4105;4123;4093;4110;355072
xxxx;D;230110;000000;4100;4104;4063.5;4079;286426
xxxx;D;230111;000000;4079.5;4099;4065.5;4090.5;263948
xxxx;D;230112;000000;4091;4094;4071;4078.5;173973
xxxx;D;230113;000000;4079;4090;4068;4074;222545
xxxx;D;230116;000000;4078.5;4096.5;4045;4052;462722
xxxx;D;230117;000000;4054;4060.5;4015;4025;326109
xxxx;D;230118;000000;4038;4049;4012;4021;269871
xxxx;D;230119;000000;4019.5;4020;3974;3981;413926
xxxx;D;230120;000000;3983.5;3995;3925;3944;382012
xxxx;D;230123;000000;3950;3979.5;3944.5;3972.5;339589
xxxx;D;230124;000000;3986;3990;3930.5;3942.5;295072
xxxx;D;230125;000000;3945.5;3960;3900.5;3923.5;541599
xxxx;D;230126;000000;3924;3935;3901.5;3911;325699
xxxx;D;230127;000000;3911;3920;3892.5;3917;473069
xxxx;D;230130;000000;3929;3954;3917;3947.5;319695
xxxx;D;230131;000000;3947.5;3972.5;3925.5;3955;377214
xxxx;D;230201;000000;3959.5;3989;3935;3955.5;354282
xxxx;D;230202;000000;3955.5;3960;3900.5;3918.5;567575
xxxx;D;230203;000000;3917.5;3920;3880;3907.5;550188
xxxx;D;230206;000000;3910;3946.5;3902;3941;411987
xxxx;D;230207;000000;3951;3977;3931;3968;388976
xxxx;D;230208;000000;3978;3998.5;3903;3930.5;532879
xxxx;D;230209;000000;3949;3960;3907.5;3914;294748
xxxx;D;230210;000000;3915;3969.5;3903.5;3921.5;314135
xxxx;D;230213;000000;3940;3948;3911;3928.5;280972
xxxx;D;230214;000000;3930;3937;3905;3914.5;287305
xxxx;D;230215;000000;3903;3906;3800;3829;699575
xxxx;D;230216;000000;3840;3873.5;3811.5;3830;340246
xxxx;D;230217;000000;3829;3860;3802.5;3840;249831
xxxx;D;230220;000000;3846;3927.5;3804;3905;450825
xxxx;D;230221;000000;3912;3950;3901.5;3914.5;373178
xxxx;D;230222;000000;3915.5;3925;3873;3909.5;195478
xxxx;D;230224;000000;3916;3925;3880;3901;123577
xxxx;D;230227;000000;3884.5;3920;3881.5;3903;316428
xxxx;D;230228;000000;3905.5;4021;3903;3990;1173447
xxxx;D;230301;000000;4012;4060;3978;4056;826499
xxxx;D;230302;000000;4056.5;4078;3966;4004;1011664
xxxx;D;230303;000000;4003;4048;4001.5;4030.5;466591
xxxx;D;230306;000000;4048;4129;4045.5;4111.5;764914
xxxx;D;230307;000000;4115.5;4138;4090;4125;445473
xxxx;D;230309;000000;4124.5;4136;4099;4105;368232
xxxx;D;230310;000000;4088;4111;4035;4085;409316
xxxx;D;230313;000000;4092.5;4120;4039;4066;457920
xxxx;D;230314;000000;4059.5;4095;4044;4063;362937
xxxx;D;230315;000000;4077;4079;4009;4022;539062
xxxx;D;230316;000000;4013;4092;4011;4084;627095
xxxx;D;230317;000000;4094.5;4140;4073;4111.5;921050
xxxx;D;230320;000000;4126;4247.5;4090.5;4228.5;960037
xxxx;D;230321;000000;4230.5;4287.5;4167.5;4216.5;885563
xxxx;D;230322;000000;4215;4254;4184;4192.5;419319
xxxx;D;230323;000000;4198;4215;4159;4177.5;373050
xxxx;D;230324;000000;4179;4221;4158;4206.5;242163
xxxx;D;230327;000000;4230;4343.5;4217;4322;586095
xxxx;D;230328;000000;4332;4350.5;4271;4320;490009
xxxx;D;230329;000000;4325;4360;4294;4342;421081
xxxx;D;230330;000000;4349.5;4388.5;4320;4382.5;440052
xxxx;D;230331;000000;4380;4389;4280.5;4352.5;674414
xxxx;D;230403;000000;4491;4508.5;4422;4473.5;1115827
xxxx;D;230404;000000;4490;4575.5;4476.5;4510.5;916823
xxxx;D;230405;000000;4506;4545;4460;4540;557591
xxxx;D;230406;000000;4543;4623.5;4475.5;4585;936992
xxxx;D;230407;000000;4610.5;4638.5;4520;4637;640089
xxxx;D;230410;000000;4636;4661;4620;4650.5;601426
xxxx;D;230411;000000;4651;4689;4575;4620;897988
xxxx;D;230412;000000;4666.5;4728.5;4630;4670;934788
xxxx;D;230413;000000;4686;4686;4590;4612.5;902928
xxxx;D;230414;000000;4612.5;4629;4553.5;4618;955355
xxxx;D;230417;000000;4660;4670;4629.5;4640;661039
xxxx;D;230418;000000;4649;4658;4583.5;4599.5;885244
xxxx;D;230419;000000;4600;4609.5;4528;4539.5;1232304
xxxx;D;230420;000000;4540;4794.5;4462;4746;3660077
xxxx;D;230421;000000;4759.5;4776.5;4711;4729.5;852949
xxxx;D;230424;000000;4728;4750;4692.5;4710.5;529665
xxxx;D;230425;000000;4713;4720;4678;4689;391428
xxxx;D;230426;000000;4695;4706;4627.5;4659;646371
xxxx;D;230427;000000;4661;4710.5;4655;4700;510329
xxxx;D;230428;000000;4708.5;4710;4641.5;4674.5;540156
xxxx;D;230502;000000;4680;4705;4552;4581;856170
xxxx;D;230503;000000;4580.5;4638;4491;4508.5;1106871
xxxx;D;230504;000000;4522;4564.5;4512.5;4547.5;490588
xxxx;D;230505;000000;4547.5;4557.5;4501.5;4509;433125
xxxx;D;230508;000000;4525;4599.5;4517.5;4564.5;362489
xxxx;D;230510;000000;4560;4716;4559;4716;1002893
xxxx;D;230511;000000;4725;4849.5;4681;4788.5;2367149
xxxx;D;230512;000000;4800.5;4842.5;4751;4819;971091
xxxx;D;230515;000000;4840;5055;4838;5045.5;1869815
xxxx;D;230516;000000;5065;5120;5020.5;5086;1482216
xxxx;D;230517;000000;5094.5;5120;5060.5;5097;690693
xxxx;D;230518;000000;5111;5120;5070;5075;663024
xxxx;D;230519;000000;5070;5078.5;5013;5078.5;668952
xxxx;D;230522;000000;5110.5;5116;5057;5090;465301
xxxx;D;230523;000000;5094;5174;5065;5173;929688
xxxx;D;230524;000000;5183;5215;5142;5192;951502
xxxx;D;230525;000000;5197;5209;5160.5;5203.5;858188
xxxx;D;230526;000000;5206;5298.5;5203;5296.5;977901
xxxx;D;230529;000000;5341.5;5547.5;5332;5538.5;2208293
xxxx;D;230530;000000;5515;5698.5;5461.5;5530;2575463
xxxx;D;230531;000000;5562;5594;5505;5569;1113532
xxxx;D;230601;000000;5570;5685;5540;5684;1757523
xxxx;D;230602;000000;5304;5454;5302;5383;3158627
xxxx;D;230605;000000;5401;5420;5155.5;5166.5;2086409
xxxx;D;230606;000000;5149.5;5175.5;4962.5;5149.5;2192664
xxxx;D;230607;000000;5163;5164;5073;5101;931379
xxxx;D;230608;000000;5100.5;5111;5041;5065;738843
xxxx;D;230609;000000;5082.5;5112.5;5070;5077;520710
xxxx;D;230613;000000;5093;5265.5;5077;5264;1374037
xxxx;D;230614;000000;5298.5;5324;5205.5;5246;918065
xxxx;D;230615;000000;5251.5;5319.5;5226;5302.5;1055627
xxxx;D;230616;000000;5309.5;5330;5243.5;5260.5;570111
xxxx;D;230619;000000;5261.5;5297.5;5177;5194;771084
xxxx;D;230620;000000;5190.5;5194;5081;5150.5;976876
xxxx;D;230621;000000;5152.5;5166.5;5110;5125;644720
xxxx;D;230622;000000;5130;5189;5103;5137;603024
xxxx;D;230623;000000;5125.5;5145;5004;5030;1067154
xxxx;D;230626;000000;5099.5;5114;4965;5048.5;1174443
xxxx;D;230627;000000;5074;5158.5;5031;5138;923731
xxxx;D;230628;000000;5149.5;5155;5082;5108;700255
xxxx;D;230629;000000;5116;5150;5096;5124;740811
xxxx;D;230630;000000;5127;5139;5063;5079;711187
xxxx;D;230703;000000;5099;5123;5080;5095.5;637606
xxxx;D;230704;000000;5106.5;5260;5082;5209;1467137
xxxx;D;230705;000000;5226;5311;5221.5;5298.5;1207873
xxxx;D;230706;000000;5319.5;5390;5304;5347;1403719
xxxx;D;230707;000000;5361.5;5446.5;5326;5439.5;1298195
xxxx;D;230710;000000;5471.5;5505.5;5404;5436;1091876
xxxx;D;230711;000000;5440.5;5449.5;5366.5;5439;688962
xxxx;D;230712;000000;5441;5535;5377.5;5500;1228622
xxxx;D;230713;000000;5530.5;5549.5;5461;5498;719054
xxxx;D;230714;000000;5487;5550;5450;5514;790875
xxxx;D;230717;000000;5493.5;5535;5462.5;5503;765441
xxxx;D;230718;000000;5514;5585;5481;5537.5;1149679
xxxx;D;230719;000000;5544;5568;5495;5518;609703
xxxx;D;230720;000000;5520;5520;5381;5394;863112
xxxx;D;230721;000000;5410;5505;5397.5;5505;642507
xxxx;D;230724;000000;5507.5;5554;5491;5545.5;624794
xxxx;D;230725;000000;5555;5649.5;5532.5;5633.5;1220953
xxxx;D;230726;000000;5636;5665.5;5591;5626;762508
xxxx;D;230727;000000;5637.5;5678;5637.5;5668;632629
xxxx;D;230728;000000;5678;5917;5654.5;5896;1865130
xxxx;D;230731;000000;5952.5;5999.5;5905.5;5938;1547638
xxxx;D;230801;000000;5942;6049;5883;6008;1340576
xxxx;D;230802;000000;6007.5;6123;5960;6069.5;1314265
xxxx;D;230803;000000;6065;6168;6040;6155;997755
xxxx;D;230804;000000;6169;6270;5951.5;6103;2840065
xxxx;D;230807;000000;6176.5;6210;5975;6048.5;1406905
xxxx;D;230808;000000;6038.5;6135;5925;6124.5;1552189
xxxx;D;230809;000000;6129.5;6185;6073;6171.5;940039
xxxx;D;230810;000000;6181.5;6258;6155;6252;1019541
xxxx;D;230811;000000;6265;6287;6205;6284.5;787628
xxxx;D;230814;000000;6321.5;6428;6011.5;6127.5;3030481
xxxx;D;230815;000000;6087.5;6290;6008;6131.5;2268788
xxxx;D;230816;000000;6156;6198;5990.5;6094.5;1989505
xxxx;D;230817;000000;6160;6167;6062;6162;890393
