<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
xxxx;D;230719;000000;491;492.05;482.55;485.95;2571885
xxxx;D;230720;000000;485.9;487;475;475.1;2900014
xxxx;D;230721;000000;475.8;483.95;475.35;483.2;2824129
xxxx;D;230724;000000;483.2;484.5;480;481.6;1654705
xxxx;D;230725;000000;482.4;492.2;481.45;489.15;3236083
xxxx;D;230726;000000;488.9;491.3;486.15;486.9;2048979
xxxx;D;230727;000000;487.55;494.95;487.55;493.75;2333583
xxxx;D;230728;000000;493.8;501;492.4;500.65;3920035
xxxx;D;230731;000000;502.7;510;502.1;508.75;3834835
xxxx;D;230801;000000;509.6;518.7;502.6;516.7;5152643
xxxx;D;230802;000000;517.55;523.8;512.05;522.95;4550961
xxxx;D;230803;000000;522.7;528.95;518.6;526.7;3156368
xxxx;D;230804;000000;527.2;539.15;511.5;521.95;6544046
xxxx;D;230807;000000;526.1;540.8;518.2;524.6;6440156
xxxx;D;230808;000000;523.75;528.4;517.55;527.9;2858096
xxxx;D;230809;000000;528.95;533.95;525.3;533.2;2724749
xxxx;D;230810;000000;534.45;537.9;532.5;535.2;2141148
xxxx;D;230811;000000;536.05;549.6;530.15;549;5879034
xxxx;D;230814;000000;551.05;565;536.6;539.75;10326696
xxxx;D;230815;000000;537;560.85;531;546.3;8500778
xxxx;D;230816;000000;546.35;550.8;523.7;532.95;6233100
xxxx;D;230817;000000;538.15;544.9;532;544.45;4602170
xxxx;D;230818;000000;543.95;548.65;540.15;548.2;2570507
xxxx;D;230821;000000;549;553;545.05;547.45;2196064
xxxx;D;230822;000000;547.8;550.45;542.3;549.5;2557733
xxxx;D;230823;000000;549.75;551;529.55;534.5;4531574
xxxx;D;230824;000000;536.95;541.5;533.35;539.8;1952825
xxxx;D;230825;000000;540.8;541.5;536.2;538.85;1542455
xxxx;D;230828;000000;540.05;546;537.5;545.55;2723570
xxxx;D;230829;000000;545.3;559.3;539.05;558.3;4392896
xxxx;D;230830;000000;561.55;564.4;550.65;556.9;6048998
xxxx;D;230831;000000;557.2;558.45;553.55;556.15;2576867
xxxx;D;230901;000000;556.35;559.65;553.05;559.15;2652237
xxxx;D;230904;000000;559.9;568.8;559.9;567.25;4176962
xxxx;D;230905;000000;568;575.75;565.05;574.4;6384802
xxxx;D;230906;000000;574.55;582.25;570.15;578.8;4775600
xxxx;D;230907;000000;578.8;584;555.25;564.6;7003656
xxxx;D;230908;000000;564.6;567.45;552.6;557.95;3257031
xxxx;D;230911;000000;557.45;558.25;542.05;549.1;4172188
xxxx;D;230912;000000;552;562.8;551.7;562;3053566
xxxx;D;230913;000000;563.25;563.45;553;555.15;1797711
xxxx;D;230914;000000;555.15;559;541.2;556.3;3338884
xxxx;D;230915;000000;556.6;563;551.7;562.8;3232633
xxxx;D;230918;000000;565;570.9;556.1;557.1;2842302
xxxx;D;230919;000000;558.25;559.95;542.95;544;3683245
xxxx;D;230920;000000;544;549.7;527.35;529.35;9812683
xxxx;D;230921;000000;527.95;528;504.2;508;15081435
xxxx;D;230922;000000;510.25;515.8;497.75;513.9;11587463
xxxx;D;230925;000000;513.9;523;510;520.65;5781473
xxxx;D;230926;000000;518.9;519.9;508.15;517.85;4174807
xxxx;D;230927;000000;520.3;531.25;519.4;529.95;4975773
xxxx;D;230928;000000;531.4;537;530.5;535.7;3952262
xxxx;D;230929;000000;536;539.4;532.3;537;3177517
xxxx;D;231002;000000;538.55;544.35;534.55;535.55;4048595
xxxx;D;231003;000000;534.65;540.65;526.9;538.9;3193793
xxxx;D;231004;000000;538.05;543.25;533.6;533.95;3434001
xxxx;D;231005;000000;536;539.6;530.3;534.7;2482933
xxxx;D;231006;000000;534.6;537.65;530;534.2;2954584
xxxx;D;231009;000000;541.15;553.2;538.6;552.5;6925700
xxxx;D;231010;000000;552.45;554.5;547.05;549;2938061
xxxx;D;231011;000000;549.5;559.65;537.3;540.35;6375337
xxxx;D;231012;000000;538.45;548.7;535;546.05;4047855
xxxx;D;231013;000000;546.65;562;545.4;561.85;4963528
xxxx;D;231016;000000;564;569.95;561.05;568.65;5012267
xxxx;D;231017;000000;568.8;574.5;563.15;573.05;4284992
xxxx;D;231018;000000;574.95;589.9;573.55;586.8;9688002
xxxx;D;231019;000000;586;596.25;580.55;595.25;5938288
xxxx;D;231020;000000;596.1;605.25;586.7;602.9;7851079
xxxx;D;231023;000000;601;607.8;590.35;593.3;5966497
xxxx;D;231024;000000;593;593.2;584.5;586.2;3865069
xxxx;D;231025;000000;585;593.4;580.7;590.5;4230089
xxxx;D;231026;000000;590.85;594.5;582.65;583;3471675
xxxx;D;231027;000000;584.5;597.95;576;594.6;6830853
xxxx;D;231030;000000;593.1;593.1;586.15;587.2;2797942
xxxx;D;231031;000000;586.2;588.4;571.4;574.55;4764688
xxxx;D;231101;000000;573.9;586.3;573.7;579.5;4121266
xxxx;D;231102;000000;581.25;589.75;580.75;586.25;3424614
xxxx;D;231103;000000;588.4;590;577.8;581.5;3687213
xxxx;D;231106;000000;582.1;589;580.6;588.95;1890640
xxxx;D;231107;000000;588.5;589;583.6;583.95;2185463
xxxx;D;231108;000000;583.95;587.85;581.05;581.65;2301486
xxxx;D;231109;000000;581.45;587.55;576;583.1;3371644
xxxx;D;231110;000000;583.45;601.45;583;598.3;9597029
xxxx;D;231113;000000;600;601.85;593.75;598.3;4281542
xxxx;D;231114;000000;597.8;598.95;581.35;591.3;4639294
xxxx;D;231115;000000;589.8;590.7;580.1;585;5202737
xxxx;D;231116;000000;583.45;587;570.35;572.75;3571358
xxxx;D;231117;000000;572.55;583.4;568.55;583.3;4816033
xxxx;D;231120;000000;584.4;586.15;579.85;581.5;2169737
xxxx;D;231121;000000;580.9;584.6;576.4;583.4;2113369
xxxx;D;231122;000000;582.7;586.6;580.05;581.75;2716947
xxxx;D;231123;000000;581.5;582.7;580;580.8;1295984
xxxx;D;231124;000000;581.35;584.5;571.5;578.85;3449425
xxxx;D;231127;000000;578.15;583.85;574.5;578;2726795
xxxx;D;231128;000000;577.95;589.9;573;589.9;3423626
xxxx;D;231129;000000;589.85;594;583.45;593.45;3560150
xxxx;D;231130;000000;597.9;597.9;582.05;584.3;5566666
xxxx;D;231201;000000;583.4;584.05;574.05;575.15;2621031
xxxx;D;231204;000000;573.8;574.9;562.15;565;3366080
xxxx;D;231205;000000;567.2;576.75;563;574.35;2235741
xxxx;D;231206;000000;574.8;575.8;563;565.55;2260242
xxxx;D;231207;000000;565;570.65;558.5;560.6;4006958
xxxx;D;231208;000000;562.95;567.15;560;564.7;1598457
xxxx;D;231211;000000;564.7;568;553.55;555;2436930
xxxx;D;231212;000000;554.8;557.4;545.05;549.55;2531287
xxxx;D;231213;000000;546.3;556.55;544.3;555.85;1735472
xxxx;D;231214;000000;556.85;558.6;535.65;535.7;3416548
xxxx;D;231215;000000;535.6;563;535.6;561.5;3936790
xxxx;D;231218;000000;567;569.5;563.1;566.65;3577369
xxxx;D;231219;000000;566.7;574.8;564.25;574;3112781
xxxx;D;231220;000000;574.6;584.9;573.2;578.6;3380683
xxxx;D;231221;000000;580.4;580.4;569.5;577.1;2974266
xxxx;D;231222;000000;579.95;585.45;578.15;583.75;2574808
xxxx;D;231225;000000;585;588.45;580;584.45;1689609
xxxx;D;231226;000000;585;592;583;589.3;2228358
xxxx;D;231227;000000;590;596.65;589.5;594.55;2901799
xxxx;D;231228;000000;596.05;596.7;589.1;591.9;1817659
xxxx;D;231229;000000;591.75;595.25;586.35;593.2;1874246
xxxx;D;240103;000000;595.55;604;594.75;604;1939948
xxxx;D;240104;000000;605.25;605.6;600.5;601.15;1182510
xxxx;D;240105;000000;602.1;605.55;599;604.05;1962271
xxxx;D;240108;000000;605;606.95;600.5;602.3;1795560
xxxx;D;240109;000000;603;603.75;597.85;600.55;3240395
xxxx;D;240110;000000;598.2;601.95;598.15;601;5053247
xxxx;D;240111;000000;574.05;582.15;571;579.6;9552539
xxxx;D;240112;000000;583.5;589.9;580.85;584.2;5373731
xxxx;D;240115;000000;585.05;587.9;579.6;581.4;2554880
xxxx;D;240116;000000;582.6;582.6;577.15;578.4;1578182
xxxx;D;240117;000000;578.35;580.75;569.8;574.75;3907099
xxxx;D;240118;000000;575.75;578.15;571.85;573.95;2074597
xxxx;D;240119;000000;574;577.6;570.6;574.95;2642477
xxxx;D;240122;000000;575.4;579.7;575.4;577.95;1860332
xxxx;D;240123;000000;578.95;580.5;576.5;579.9;1419520
xxxx;D;240124;000000;580.35;582.15;572.1;575.75;1843317
xxxx;D;240125;000000;574;576;572.6;574.65;1866939
xxxx;D;240126;000000;576.8;577.65;572.35;573.9;1545741
xxxx;D;240129;000000;574.6;580.45;573;575.75;3546786
xxxx;D;240130;000000;576.35;578.45;572.6;573.95;2240386
xxxx;D;240131;000000;574.35;576.5;572;575;3279832
xxxx;D;240201;000000;575.55;582;574;576.5;4623656
xxxx;D;240202;000000;577.05;584.95;574.5;583.95;5211158
xxxx;D;240205;000000;584.1;592.95;584.1;592;5219238
xxxx;D;240206;000000;592.95;593.75;590.5;593.55;2073014
xxxx;D;240207;000000;593.7;595.7;588.8;589.7;4028398
xxxx;D;240208;000000;587;591.4;580;587.75;3278186
xxxx;D;240209;000000;587.8;592.9;586.6;589.75;2550838
xxxx;D;240212;000000;590.15;592.35;585;588.95;2661391
xxxx;D;240213;000000;589.95;593.45;589.55;592.75;2387698
xxxx;D;240214;000000;593.75;594.65;589.65;590.05;1932668
xxxx;D;240215;000000;590;591.6;587.55;589.15;2637893
xxxx;D;240216;000000;590.15;591;582.4;585.5;4190539
xxxx;D;240219;000000;585.6;589.5;581.55;586.25;2549955
xxxx;D;240220;000000;586;586.05;570.2;572.1;5158911
xxxx;D;240221;000000;572.1;576.75;560.25;562.35;6692066
xxxx;D;240222;000000;564.4;565.75;558.5;562.35;2740789
xxxx;D;240226;000000;566.65;577.3;566.65;575.55;3622806
xxxx;D;240227;000000;575.4;575.55;566.05;568.2;3484260
xxxx;D;240228;000000;567.8;570.35;565.25;568.5;2558148
xxxx;D;240229;000000;568.4;580.5;567;578;3607482
xxxx;D;240301;000000;578.1;581.6;573.25;577.45;2354297
xxxx;D;240304;000000;578.85;583.6;578.55;582.5;2062070
xxxx;D;240305;000000;582.7;588.8;579.5;585.55;2702344
xxxx;D;240306;000000;585.75;589.95;584.5;585.15;1874631
xxxx;D;240307;000000;584.8;589.8;583.1;589.45;1429218
xxxx;D;240311;000000;589.7;592.5;587.05;588.35;1917858
xxxx;D;240312;000000;588.6;589;585.05;588.25;1809433
xxxx;D;240313;000000;586.55;588.35;580.7;581.45;2710923
xxxx;D;240314;000000;581;586;577.8;584;2570897
xxxx;D;240315;000000;583;587.15;579.6;584.2;1767586
xxxx;D;240318;000000;584;586.45;581.55;583.1;1283694
xxxx;D;240319;000000;582.7;583.7;556.3;565.35;15170278
xxxx;D;240320;000000;565.35;566.55;551.2;560.3;15820536
xxxx;D;240321;000000;561.3;575;557.25;562.8;13578282
xxxx;D;240322;000000;562.85;563.95;551;554.2;10044373
xxxx;D;240325;000000;556.75;559.85;548.5;558.05;8576498
xxxx;D;240326;000000;559;559;554.15;556.1;4715880
xxxx;D;240327;000000;556.1;557.5;551.25;555.4;3620770
xxxx;D;240328;000000;557;565.8;555.75;565.75;8138568
xxxx;D;240329;000000;567.65;569.4;563.5;565.75;5551116
xxxx;D;240401;000000;567.95;573.55;566.8;568.85;8188468
xxxx;D;240402;000000;570.05;574.5;567.5;572.9;4815709
xxxx;D;240403;000000;573.1;579;572;576.9;4824268
xxxx;D;240404;000000;577.7;580;575.65;578.05;3919154
xxxx;D;240405;000000;578.85;579.65;574;576.1;3294264
xxxx;D;240408;000000;576.45;579.75;571.55;574.5;3292069
xxxx;D;240409;000000;574.55;576.2;565.75;568.4;4658816
xxxx;D;240410;000000;568.55;574.5;565.6;573.2;2485455
xxxx;D;240411;000000;573.25;579;573.25;575.25;3768160
xxxx;D;240412;000000;576;579.5;575.9;576.15;3148796
xxxx;D;240415;000000;578.9;589.85;578.1;589.75;7072607
xxxx;D;240416;000000;589.95;592.5;585.7;589.1;5285389
xxxx;D;240417;000000;589.2;590.75;581.3;584.35;3811778
xxxx;D;240418;000000;583.8;585.85;576.55;579.15;3806177
xxxx;D;240419;000000;581.8;588.4;578.05;585.35;3500056
xxxx;D;240422;000000;586.7;589.4;581;583.15;3186413
xxxx;D;240423;000000;583.85;589;580.25;580.85;3693006
xxxx;D;240424;000000;582.05;583.4;572;576.3;2959530
xxxx;D;240425;000000;576.8;581.25;573;579.8;2268877
xxxx;D;240426;000000;580;584.9;578.6;581.3;2192772
xxxx;D;240427;000000;581.25;584.5;581;581.2;1380323
xxxx;D;240429;000000;581.95;583.95;581.35;583.15;878623
xxxx;D;240430;000000;583.15;583.65;581.3;582;628538
xxxx;D;240502;000000;581.45;587;578;582.3;2160628
xxxx;D;240503;000000;582.7;586.4;582;582.3;2297569
xxxx;D;240506;000000;582;586.15;578.65;579.05;2439897
xxxx;D;240507;000000;579.2;584.35;579.2;579.95;1685437
xxxx;D;240508;000000;580.3;582;578.2;578.5;1289287
xxxx;D;240510;000000;579;582.5;578.55;579.4;1156830
xxxx;D;240513;000000;580.25;590;579;589.45;4756569
xxxx;D;240514;000000;590.05;594;588.3;589.8;4210915
xxxx;D;240515;000000;590.7;599.3;589.3;599.2;7141811
xxxx;D;240516;000000;599.55;600;590.05;592.6;4607899
xxxx;D;240517;000000;592.9;596.7;590.5;591.95;3458052
xxxx;D;240520;000000;594.2;596.35;580.1;591.9;4643539
xxxx;D;240521;000000;592.05;597.5;586.6;594.6;4303129
xxxx;D;240522;000000;593.9;597.25;591.75;596.85;3747392
xxxx;D;240523;000000;595.7;596.65;590;593.15;3535380
xxxx;D;240524;000000;593.55;594.45;582.3;585.1;3988670
xxxx;D;240527;000000;585.05;588;568.4;578.25;7402672
xxxx;D;240528;000000;578.8;585;567;573;4386551
xxxx;D;240529;000000;574;580;571;575.65;2618915
xxxx;D;240530;000000;577.65;581.15;553.95;566.4;5590285
xxxx;D;240531;000000;570;572;555;556.65;6151250
xxxx;D;240603;000000;557.2;564.7;542.5;562.95;7571470
xxxx;D;240604;000000;563.1;571;555.55;568.95;5280771
xxxx;D;240605;000000;570.1;575;559.65;562.2;5052582
xxxx;D;240606;000000;563.4;569.8;561.25;566.3;2238353
xxxx;D;240607;000000;567.35;575.95;565.3;571.65;3334620
xxxx;D;240610;000000;574;575.7;560;563.25;2696841
xxxx;D;240611;000000;562.9;563.5;556.5;562.85;1886130
xxxx;D;240613;000000;535.4;560;525;555.5;4305948
xxxx;D;240614;000000;556.2;569.9;552.1;565.1;3294636
xxxx;D;240617;000000;569.05;573.4;563.1;566.7;2828278
xxxx;D;240618;000000;566.7;567.65;553.4;554.45;2779584
xxxx;D;240619;000000;554.45;558.7;532.5;536;4679930
xxxx;D;240620;000000;537;559;524;555;7997822
xxxx;D;240621;000000;556.15;562.85;545.45;550.05;2973988
xxxx;D;240624;000000;551.25;555.95;544;547.45;2057542
xxxx;D;240625;000000;547.45;559;543.1;558.5;2785740
xxxx;D;240626;000000;559.25;562.45;557;561.2;1994325
xxxx;D;240627;000000;562.05;565;556.2;559.8;1701288
xxxx;D;240628;000000;560.5;565.65;559.65;565.25;1454091
xxxx;D;240701;000000;566.4;578.5;562;576.9;3037018
xxxx;D;240702;000000;577.05;579.6;571.7;573;2992211
xxxx;D;240703;000000;574;577.5;570.75;573.9;2447565
xxxx;D;240704;000000;574.3;575.45;558.7;561.35;3118363
xxxx;D;240705;000000;561.15;564.3;554.45;555.85;3339952
xxxx;D;240708;000000;555.85;566.05;555.6;560.1;5277256
xxxx;D;240709;000000;536.1;540.25;524.6;524.6;10409977
xxxx;D;240710;000000;524.5;526.45;500.05;502.5;8065148
xxxx;D;240711;000000;503;526.9;503;526.7;4751906
xxxx;D;240712;000000;528;531;520.1;527.4;2744036
xxxx;D;240715;000000;528.8;529.85;501.05;508;6117250
xxxx;D;240716;000000;506;519.1;503.7;516.9;5441330
xxxx;D;240717;000000;517.1;518.75;507.25;510.45;4005050
xxxx;D;240718;000000;511.35;518.2;508.05;517.25;3073501
xxxx;D;240719;000000;517.4;527.8;515.75;524.15;2592662
xxxx;D;240722;000000;527.5;535;526.05;531.85;3722608
xxxx;D;240723;000000;533.05;534.8;526.1;530.55;1338754
xxxx;D;240724;000000;531.95;537.65;529.1;532.25;2223380
xxxx;D;240725;000000;532.3;535.5;530.05;532.45;1534158
xxxx;D;240726;000000;533.25;538.7;518.75;521.4;4860823
xxxx;D;240729;000000;519.95;519.95;500;503.2;3891666
xxxx;D;240730;000000;501.85;514;496.2;513.95;4472407
xxxx;D;240731;000000;517;518.2;510.2;515.95;2097253
xxxx;D;240801;000000;516.05;518;505;506.4;2733808
xxxx;D;240802;000000;507.3;510.45;503;504.8;2290807
xxxx;D;240805;000000;497.95;502.75;490.1;493.9;5316783
xxxx;D;240806;000000;496.85;502;491.75;496.15;2463795
xxxx;D;240807;000000;496.2;512.45;491.3;508.45;4168629
xxxx;D;240808;000000;509.1;514.2;501.7;503.2;2488852
xxxx;D;240809;000000;503.2;509.5;501.55;505.7;1524864
xxxx;D;240812;000000;505.7;505.7;494.5;501.7;6384512
xxxx;D;240813;000000;500.9;506.5;499.7;502.5;3058616
xxxx;D;240814;000000;503;506.3;494.95;495.8;3472166
xxxx;D;240815;000000;496.3;498.45;493.15;493.75;1740896
xxxx;D;240816;000000;494.2;496.55;488.25;489.7;2084786
xxxx;D;240819;000000;490.35;493.5;481.6;483.7;3360350
xxxx;D;240820;000000;483.7;488.95;479.5;481.5;3377477
xxxx;D;240821;000000;482.5;485.35;478.5;480.95;3803852
xxxx;D;240822;000000;481.15;482.5;474.1;475.8;3384534
xxxx;D;240823;000000;475.8;479.25;470.6;478.75;3770923
xxxx;D;240826;000000;486.45;490.15;481.1;489.55;3702348
xxxx;D;240827;000000;489.85;491.45;475.75;477.5;2755929
xxxx;D;240828;000000;477.5;479.15;458.5;479.05;4855931
xxxx;D;240829;000000;479.5;484;473.9;482.95;3810202
xxxx;D;240830;000000;485.65;489.2;473.2;475.85;6640817
xxxx;D;240902;000000;473.2;474.8;450.25;455.05;7177948
xxxx;D;240903;000000;456.45;471.7;452.85;468.85;8079341
xxxx;D;240904;000000;467.8;483.55;464;477.75;5754350
xxxx;D;240905;000000;480.35;486.75;474.75;477.15;3722345
xxxx;D;240906;000000;477.2;484.75;475;479.1;2093392
xxxx;D;240909;000000;479.9;494.2;479.85;493.8;3004636
xxxx;D;240910;000000;494.15;496.25;476.2;482.35;4005978
xxxx;D;240911;000000;482.5;489.5;475.35;477.75;3206641
xxxx;D;240912;000000;478.7;489.85;474.1;488.45;3693537
xxxx;D;240913;000000;488.35;498.5;478;498;4975628
xxxx;D;240916;000000;500.9;516.5;498.3;516.3;5143933
xxxx;D;240917;000000;518.45;519.5;508.3;517.95;3063887
xxxx;D;240918;000000;517.9;519.9;506.15;510.25;2681826
xxxx;D;240919;000000;511.35;516.2;507.2;512.55;2817829
xxxx;D;240920;000000;512.45;528.25;510.75;528.15;6627227
xxxx;D;240923;000000;528.95;532;523.45;526.1;3956827
xxxx;D;240924;000000;526.65;526.9;517.7;522.1;3266782
xxxx;D;240925;000000;521.6;524.95;509.5;512.4;3025024
xxxx;D;240926;000000;510.35;515.95;506;512.7;2866346
xxxx;D;240927;000000;513.2;514.55;507.75;511;2195441
xxxx;D;240930;000000;512.45;516.2;503.05;507.4;3071670
xxxx;D;241001;000000;506;512.85;493.5;509.75;7107893
xxxx;D;241002;000000;509.8;511.9;494;499.95;7061135
xxxx;D;241003;000000;499.85;502.7;488.65;500;7574750
xxxx;D;241004;000000;502.4;509.45;498.55;501.9;5660583
xxxx;D;241007;000000;502.35;505.6;493.2;503.5;5638733
xxxx;D;241008;000000;500.05;505;498;501.8;3779310
xxxx;D;241009;000000;502.95;502.95;491.4;495.85;5221921
xxxx;D;241010;000000;495.8;499.4;493.55;497.75;1972074
xxxx;D;241011;000000;497.85;499;490.6;492.15;2498536
xxxx;D;241014;000000;492.1;501.2;486.75;496;3823742
xxxx;D;241015;000000;495.75;500;492.85;498.4;3390587
xxxx;D;241016;000000;498.45;503.9;495.15;496.45;3734901
xxxx;D;241017;000000;496.45;497.2;485.55;486.95;4403286
xxxx;D;241018;000000;487;488.75;482.3;487.8;2518545
xxxx;D;241021;000000;488.05;490;484.05;484.7;2063901
xxxx;D;241022;000000;484.5;485.4;478.45;479;3130553
xxxx;D;241023;000000;478.5;480.35;467.2;469;4359392
xxxx;D;241024;000000;469.55;472.1;464.1;469.75;4011677
xxxx;D;241025;000000;469.6;470.65;455.5;456.1;6546239
xxxx;D;241028;000000;451.25;455.4;433.3;434.75;8581299
xxxx;D;241029;000000;434.8;446.55;434.5;442.35;7589756
xxxx;D;241030;000000;443;449.5;438.1;439.05;6093456
xxxx;D;241031;000000;438.8;442.35;429.1;434.1;5968005
xxxx;D;241101;000000;435;449.2;433.5;444.35;9634519
xxxx;D;241102;000000;444.3;457;441.9;457;5093391
