TICKER,date,OPEN,HIGH,LOW,CLOSE,VOL,value_key_rate,value_petroleum,value_currency
company_7,2022-02-01,269.71,273.1,260.56,264.7,170357700.0,8.5,89.16,77.4702
company_7,2022-02-02,265.8,266.91,254.52,261.0,170198890.0,8.5,89.47,77.1302
company_7,2022-02-03,258.45,259.87,250.06,250.79,151127560.0,8.5,91.11,76.4849
company_7,2022-02-04,251.99,259.74,251.91,256.53,126990670.0,8.5,93.27,76.6501
company_7,2022-02-07,257.0,260.53,253.52,257.61,85547520.0,8.5,92.69,75.6806
company_7,2022-02-08,257.61,269.9,256.52,269.8,161498400.0,8.5,90.78,75.6806
company_7,2022-02-09,270.01,279.71,270.0,279.09,193232800.0,8.5,91.55,75.3042
company_7,2022-02-10,279.21,282.3,273.67,275.2,180119880.0,8.5,91.41,74.8015
company_7,2022-02-11,274.88,275.87,259.61,260.83,213783420.0,8.5,94.44,74.7241
company_7,2022-02-14,256.69,259.5,245.1,256.7,357398630.0,9.5,96.48,76.5762
company_7,2022-02-15,257.6,274.0,257.51,274.0,271473810.0,9.5,93.28,76.5762
company_7,2022-02-16,276.88,281.0,274.15,277.78,195684110.0,9.5,94.81,76.166
company_7,2022-02-17,277.0,277.0,259.36,260.58,262060710.0,9.5,92.97,75.0141
company_7,2022-02-18,262.14,267.0,245.0,250.28,270538090.0,9.5,93.61,75.7527
company_7,2022-02-21,249.12,258.32,184.3,201.0,1084339130.0,9.5,95.39,76.7671
company_7,2022-02-22,198.72,219.9,182.03,208.53,945941710.0,9.5,96.84,76.7671
company_7,2022-02-24,186.58,187.54,89.59,132.18,828329350.0,9.5,99.08,86.9288
company_7,2022-02-25,123.75,152.89,115.11,131.12,396287150.0,9.5,97.93,86.9288
company_7,2022-03-24,131.0,156.2,130.15,136.24,153705270.0,20.0,119.03,103.1618
company_7,2022-03-25,137.1,147.0,128.2,131.5,57307510.0,20.0,120.65,96.0458
company_7,2022-03-28,130.6,131.47,125.0,125.0,32756540.0,20.0,112.48,93.7125
company_7,2022-03-29,126.19,137.57,122.0,128.77,72242360.0,20.0,110.23,93.7125
company_7,2022-03-30,136.5,138.4,131.11,134.6,35411460.0,20.0,113.45,86.2843
company_7,2022-03-31,135.2,147.41,134.52,143.69,118239240.0,20.0,107.91,84.0851
company_7,2022-04-01,144.99,155.4,144.51,154.5,118603620.0,20.0,104.39,83.4097
company_7,2022-04-04,158.76,166.88,150.2,166.0,115516920.0,20.0,107.53,83.5932
company_7,2022-04-05,169.83,169.9,147.76,154.1,130008010.0,20.0,106.64,83.5932
company_7,2022-04-06,143.52,153.3,140.65,141.6,108343440.0,20.0,101.07,83.352
company_7,2022-04-07,143.2,149.9,142.5,147.5,58520280.0,20.0,100.58,82.5962
company_7,2022-04-08,149.01,151.0,141.06,143.72,48314240.0,20.0,102.78,76.2547
company_7,2022-04-11,144.12,146.98,138.5,138.69,47482340.0,17.0,98.48,79.1596
